"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mier1",194.879112343451,0.152132914635539,0.150693464138709,1.00955217603535,0.312709892008789,0.596195623200757
"Sfxn3",30.5347421342278,0.34386613844538,0.340534309096064,1.00978412236394,0.312598728767385,0.596195623200757
"Pcna",58.2332303814711,0.301487301867491,0.299044894673773,1.00816735960794,0.313374124682074,0.597244833045479
"Lmbrd1",68.9420085562934,-0.235025448018372,0.233402718155778,-1.0069524891373,0.313957606265659,0.597922168416583
"Usp12",33.8977982958622,0.32930632242058,0.32698620561412,1.00709545774906,0.313888903798282,0.597922168416583
"1110038B12Rik",31.8927269381309,-0.333125583126667,0.330942097940868,-1.00659778613656,0.314128098778059,0.598029637579289
"Elovl5",41.5215685381532,0.296582964343751,0.294763097414573,1.00617399852675,0.314331877513452,0.598200375246109
"Ahi1",25.0293593055912,0.394470488752713,0.392285119017128,1.00557087085297,0.314622041976272,0.598535328766906
"Hsd17b11",37.2834288846681,0.33221122460841,0.330700927415684,1.0045669578387,0.315105414459772,0.599167734701902
"Ints9",28.3654638798499,0.384704129155036,0.383016612155477,1.00440585850849,0.315183027333177,0.599167734701902
"Clcc1",28.9750290875144,0.400593765788497,0.399232804020802,1.00340894273714,0.315663591084885,0.599221979940727
"Nfkb1",62.6630573015056,0.246613451599228,0.245706841775575,1.00368980292572,0.315528153626574,0.599221979940727
"Rab5b",44.0245995398762,-0.29709586807165,0.296159600173345,-1.00316136264959,0.315783011744465,0.599221979940727
"Ago2",39.3228005114933,0.30313163166595,0.302059554499901,1.00354922448265,0.315595939121292,0.599221979940727
"Usp25",99.185586316186,0.205747033401274,0.205077850981644,1.00326306530143,0.315733951714379,0.599221979940727
"Rfc1",63.6363015857207,0.245075548893094,0.244425893269388,1.00265788380689,0.316025957085019,0.59933957926545
"Mrps11",32.7020094507109,-0.336307944003096,0.335449475742423,-1.00255915815272,0.316073609892994,0.59933957926545
"Rab35",32.4472001820225,-0.355019168585814,0.354308522523656,-1.00200572669575,0.316340827012349,0.59962941287988
"Sun1",29.3833504092752,0.353806583221738,0.353384315542652,1.00119492479013,0.316732579725153,0.600155011022399
"Mgat4b",42.4405763695045,-0.302793630506453,0.302512682751833,-1.00092871397015,0.316861273380509,0.600181956768067
"Sult1a1",55.2597236525328,-0.274145290028246,0.274112406552048,-1.00011996347269,0.317252456048366,0.600705896374713
"Fbxw7",33.427891406697,0.327898134350751,0.328333713811183,0.998673363586774,0.317952948070759,0.601483606981902
"Anapc16",80.1464992159479,-0.218198013870047,0.21851243235318,-0.998561095678874,0.318007354292167,0.601483606981902
"Cabin1",25.8302019402698,-0.370974302538766,0.37147391049933,-0.998655065816352,0.317961814948729,0.601483606981902
"Gapvd1",61.9352556254769,0.266987475218854,0.267701040012875,0.997334471341664,0.318602186874654,0.602391368836572
"Sec61g",337.272949069649,0.128947813446972,0.129352528651306,0.996871223094334,0.31882702139918,0.602599161209769
"Arfgef1",57.417194564498,0.26226562744717,0.263386695371885,0.995743642543781,0.319374719326351,0.603388414104622
"Pik3ca",50.7961409469185,0.281775799658999,0.283038777740072,0.995537791354393,0.319474773517916,0.603388414104622
"Map4k4",198.461594973282,0.154648546508204,0.155532078512568,0.994319294046517,0.320067445388498,0.604290103050735
"Zkscan1",33.8673991584428,0.324308415418062,0.326729089563491,0.99259118877764,0.320909220469943,0.605661282550005
"Vapb",64.7024574522394,-0.248663482238326,0.250750997146536,-0.991674948726168,0.321356115184524,0.60628647423982
"Cops7a",41.802332232358,-0.289367719216055,0.29222205942734,-0.990232290413397,0.322060593005546,0.607012289467959
"Morf4l1",542.330916560592,-0.123781335591423,0.125009441772555,-0.990175892606844,0.322088153595243,0.607012289467959
"Arid4a",104.331441827927,-0.198642225597638,0.200607931846894,-0.990201253603688,0.322075759943582,0.607012289467959
"Itpr2",60.0831938751089,0.258601236199856,0.26160477847878,0.988518778990242,0.322898642095188,0.608321085341383
"Sowahc",31.1299344390068,0.348563075565833,0.352797103051606,0.987998689759214,0.32315328988629,0.608379934282676
"Atp6v0a1",30.6221507611906,0.332241903796447,0.336283696861083,0.987981002045705,0.323161952503768,0.608379934282676
"Tcf15",39.859666408663,0.328209137283558,0.33273377356277,0.986401632059279,0.32393606453028,0.609569783242088
"Aqp11",42.553388735605,-0.319501223589692,0.323966366179083,-0.986217264952366,0.324026508849075,0.609569783242088
"Rnf213",67.677796128033,0.241231558588974,0.244793196613126,0.985450420708459,0.324402873380706,0.610058918628063
"Suds3",43.0707609183734,-0.27949065567367,0.283816202963668,-0.984759336342218,0.324742298969852,0.610478262280004
"Hmgb1",814.725953390916,-0.103546284192486,0.105227167889423,-0.984026143336834,0.32510265881051,0.610936645212725
"Sugt1",117.038771962226,-0.195126591773676,0.198459914996945,-0.983204047914055,0.325507022944064,0.611477363416599
"Zfp560",36.5297587668275,-0.320131010607529,0.325791877629715,-0.98262428436408,0.32579238788791,0.611794229833923
"Psmd14",41.3521269205302,-0.291675273277596,0.297409979039356,-0.980717843495758,0.326731902118728,0.61220319964076
"Tspan18",97.8687381778075,-0.194901991956608,0.198836834245085,-0.980210697361904,0.326982125175877,0.61220319964076
"Pink1",77.1122314535144,-0.22233568120728,0.226490327072151,-0.981656409266662,0.326269147241088,0.61220319964076
"Tmem106b",62.6160524104775,0.243820376856666,0.248793287740754,0.98001187681048,0.327080256070415,0.61220319964076
"Bag3",37.6532329789545,0.305379561277651,0.311570041583584,0.980131336522378,0.327021292627171,0.61220319964076
"Txnrd1",61.6405931776482,-0.247342478006868,0.252253126868628,-0.980532852366517,0.326823161289103,0.61220319964076
"Cltb",114.496489773886,-0.183349951988692,0.18679263596173,-0.981569487708589,0.326311985548601,0.61220319964076
"Srek1ip1",36.8852340481702,-0.30795416250994,0.313988712067845,-0.980780998405443,0.326700750552437,0.61220319964076
"Atp13a3",37.8117612339119,0.321255650009265,0.327673801600681,0.980412985230851,0.326882302559873,0.61220319964076
"Cyyr1",328.986101988896,0.132253355626243,0.134977991385753,0.979814222070292,0.327177830515623,0.61220319964076
"Chd9",46.2776214179425,-0.272905471423433,0.278601443969646,-0.979555121951078,0.327305766775046,0.612224093899952
"Ddah1",42.1899392205679,-0.29856124548916,0.30488943316097,-0.979244319469514,0.327459275029976,0.612292788510044
"Tmem37",29.4051908623807,-0.338945197507934,0.346307864196663,-0.978739533663757,0.327708693039753,0.612322408270643
"Ckap4",57.425268741769,0.266478430457617,0.272261432415194,0.978759378784295,0.32769888510665,0.612322408270643
"Gm525",51.9252994758252,-0.77695150720381,0.794645856605196,-0.977733037611272,0.328206377296484,0.612815539944967
"Iws1",51.9259014029914,-0.269350495752233,0.275456622109027,-0.977832711698699,0.328157069376837,0.612815539944967
"Isoc1",26.8842763381214,-0.356339112482847,0.364709044527249,-0.977050385313993,0.328544208717284,0.613227941012716
"Ssr3",85.3702746505387,0.209033496683954,0.214106480277182,0.976306258518376,0.328912719443348,0.613328051700777
"Clint1",50.936958629205,0.266462985447627,0.272853432906126,0.976579193487009,0.328777523926276,0.613328051700777
"Slfn2",72.2115257717001,-0.219627119565454,0.224973972382021,-0.9762334604312,0.32894878531043,0.613328051700777
"Eif2ak2",72.3334344605155,0.233148156693162,0.238886124673207,0.975980321218346,0.329074216322386,0.613343802409624
"Eif3g",65.3008707154967,-0.24467570984404,0.251069203320244,-0.974534935421575,0.32979100170909,0.61429068734155
"Itsn2",95.6301620637105,0.198578339117006,0.20382743405726,0.974247357994118,0.329933735562427,0.61429068734155
"Cthrc1",64.756967588656,-0.272194615762965,0.279368008780543,-0.974322782880937,0.329896295915074,0.61429068734155
"Bmi1",35.0248424523909,-0.306658959701358,0.3149016792504,-0.973824466199536,0.33014370290551,0.614463412968971
"Eif3m",135.908509832905,-0.171896559237674,0.176568518103032,-0.97354024989533,0.330284865949515,0.614477881672628
"Ndst1",67.6229924197282,0.242113928262451,0.248746268608427,0.973336925281012,0.330385876108171,0.614477881672628
"0610012G03Rik",84.8625300610038,-0.210582058763588,0.216560800486178,-0.97239231795797,0.330855412200343,0.615132952541276
"Lypla1",43.6629971817387,0.281358720814634,0.290206658836923,0.969511595434269,0.332289997640248,0.615243871838978
"Gon4l",40.2947729462267,-0.301274178190736,0.310677132116769,-0.969734000497664,0.332179098095282,0.615243871838978
"Nras",90.2867444841508,0.211509963663503,0.217792628961223,0.971152993892926,0.331472097594304,0.615243871838978
"Mrps15",39.4126422315305,-0.297643045235251,0.306821238390469,-0.970086186981822,0.332003533564526,0.615243871838978
"Bsdc1",32.8356215437206,0.319277887137972,0.328830920935483,0.970948493011747,0.331573928246254,0.615243871838978
"Srpr",136.888717923397,-0.177764243349532,0.183156905696165,-0.970557144290375,0.33176885564255,0.615243871838978
"Alas1",44.2535555039674,-0.283636582422701,0.292297105125002,-0.970370822870115,0.331861686743556,0.615243871838978
"Gm32688",26.7262055023302,-0.377161291455091,0.388551857449795,-0.97068456686975,0.331705379432917,0.615243871838978
"Rel",33.9764327038933,0.356381988047033,0.366659535218271,0.971969780725545,0.331065582513613,0.615243871838978
"Vamp2",33.8739767493935,0.315689954046235,0.325606718854957,0.96954373409862,0.33227397061295,0.615243871838978
"Gnl3",45.4876887896275,0.274377096704195,0.283093631082956,0.969209712188096,0.332440566263556,0.615243871838978
"Malt1",26.5483306458152,0.359721145930251,0.371075013156984,0.9694027708033,0.332344270415723,0.615243871838978
"Plgrkt",65.706034346724,-0.232654938204264,0.240003365575365,-0.969381981983945,0.332354638820386,0.615243871838978
"Acadl",95.4415511724116,-0.20229254574463,0.209035948525835,-0.967740463643882,0.333174004212734,0.615750149863559
"Snx6",100.607209956945,-0.189152927622169,0.195320932147227,-0.968421180171263,0.332834065832218,0.615750149863559
"Spata13",37.8921178298851,0.32954022442637,0.340532385372129,0.967720659126892,0.333183897608796,0.615750149863559
"Ankrd33b",29.0787190050756,-0.343804721373472,0.355255451424856,-0.967767616216846,0.333160440385096,0.615750149863559
"Sec24b",24.7547018426333,0.362092718044355,0.374280257318188,0.967437397416684,0.333325422456034,0.615794640569764
"Prom1",59.2152090590552,0.317522778846626,0.328960163702783,0.965231702442577,0.334428771393107,0.617362801972495
"Cdk2ap1",40.8003160427635,-0.29303763513252,0.303586805795139,-0.965251550919713,0.334418832156337,0.617362801972495
