"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Acp1",66.0787308235256,-0.239477121563523,0.251083468928074,0.0851150641464829,0.299301328853125
"Cwc15",98.9701407322972,-0.229386439093166,0.200659470905279,0.0852439204081731,0.29955353532175
"Ctnnd1",106.738481893659,0.225023545934272,0.188621607792849,0.0855599036650146,0.299781775838893
"Tbl1xr1",45.9957799964917,0.240652989259538,0.251060638769942,0.0855690852056537,0.299781775838893
"Tiparp",44.0741756444179,0.238470469142732,0.266671926555954,0.0854879421892628,0.299781775838893
"Nbr1",42.9377948471023,0.241199082322855,0.258525154143218,0.0856466602359053,0.299781775838893
"Cnih1",62.163264947894,-0.237724614199817,0.234361325313187,0.0856519359539695,0.299781775838893
"Cyp2d22",53.2642550435615,0.239893425104238,0.236986769966119,0.0856392141251385,0.299781775838893
"Smyd2",42.1138083802776,-0.235967908596761,0.267193595904712,0.086021509386813,0.30066252762611
"1110038F14Rik",58.8592138855394,0.237256222314046,0.226292743206913,0.0860379937799094,0.30066252762611
"H2-T22",77.2022137068852,-0.23565786307155,0.222753263082353,0.0860756158624434,0.30066252762611
"Dapl1",328.403170830046,-0.230688732657475,0.278612620921726,0.0861915851004701,0.300867164235529
"Tsnax",37.7670553335654,-0.235293319186781,0.267803686256316,0.0868984689465579,0.303132849425684
"Gabarap",394.596845371852,-0.169103925238915,0.115196169240799,0.0870384254587521,0.303230883702814
"Ptprg",172.533998031518,0.2055913036769,0.157309170029816,0.0870790149692984,0.303230883702814
"Tmx3",81.0868283419857,0.230281144980919,0.20529153217334,0.0871000783628529,0.303230883702814
"Coa6",28.4597964487923,-0.224914189437371,0.285842352558303,0.0872328722622235,0.303491671712567
"Gimap9",42.631710514499,-0.234967518299238,0.259587448603814,0.0874236460755961,0.303896308421683
"Psma6",117.644709419164,-0.216330698151264,0.175915090511007,0.0874651019279647,0.303896308421683
"Ddrgk1",133.545757619524,-0.20990853634553,0.16489756687084,0.0876860477515831,0.304260720292224
"Fkbp4",49.2097607473846,-0.235529612027835,0.245569775399308,0.0876555297614972,0.304260720292224
"Dnajb4",38.2334638178555,0.234859801275685,0.271755630033612,0.0878561484328793,0.304649329519567
"Nmi",71.5233609358332,0.233523373471066,0.216392189054827,0.0882449269457388,0.304649842871757
"Selenoh",56.4289727972535,-0.234172519160196,0.258618696039456,0.0883961700559837,0.304649842871757
"Samd9l",77.2136008538708,0.232705971249933,0.217877995914155,0.0884936915747418,0.304649842871757
"Cdipt",61.8352138718302,0.237430039739912,0.237080498069569,0.0884954626537644,0.304649842871757
"Ctsd",225.855298766586,-0.201820577912658,0.152495258158562,0.0879874627055905,0.304649842871757
"Dlc1",211.359570282109,0.200829448807482,0.150673110736956,0.0881525401422052,0.304649842871757
"Fbxo9",36.3204108591935,-0.232052836683107,0.273098290788323,0.0883754981181825,0.304649842871757
"Xpo7",31.359450174664,0.226555814668549,0.284219608800435,0.0879284677503608,0.304649842871757
"Akap11",51.8170838893878,0.238003330136705,0.250512349442528,0.0884614519214486,0.304649842871757
"Grasp",101.642756123321,-0.220481059552613,0.183917148963608,0.0880471290634121,0.304649842871757
"Mtch1",162.712346445458,-0.204590321081294,0.157473341123239,0.0882324034828357,0.304649842871757
"3830406C13Rik",36.1189975377592,-0.227259767636437,0.276017378592603,0.0887276125220971,0.305248603972018
"Gem",34.6892820986343,0.230865724794731,0.275326726724701,0.0889554641422044,0.305631388268399
"Esyt2",120.992366043576,0.226570972786926,0.200584372523844,0.0889278536138474,0.305631388268399
"Baiap2",36.8122239126943,-0.232911485431085,0.264202913216849,0.0892241438183267,0.306171422725535
"Rictor",51.7783852692545,0.23604196121534,0.236471605837597,0.0892294361862706,0.306171422725535
"Ptpn1",83.7110118980639,-0.229110081103475,0.207809059134662,0.0894118692542513,0.30659674983652
"Wipf3",34.6005999310282,0.22859937742466,0.275208715141424,0.0896416896843156,0.306983265195863
"Egln2",36.1186680377489,-0.230081812520506,0.267719279910298,0.0895851636699082,0.306983265195863
"Tmem88",151.914594052439,0.205263830907517,0.159257063318467,0.0899244863471757,0.307549955589199
"Rai14",88.3710824339624,0.226913698414573,0.200420554031378,0.0898897375927958,0.307549955589199
"Shroom4",36.5608510244475,0.232993157617332,0.266925149406473,0.0900936625991997,0.307927687749416
"Egr3",118.325894302724,0.226443357655162,0.201415824521508,0.0901564048005902,0.307941387862863
"Zc3h7a",59.8198922226651,0.232860516609539,0.228292522742424,0.0903720769568724,0.30847708299797
"Rsu1",138.707449419017,-0.207508150954481,0.163498269136881,0.0905100852661605,0.308747154879948
"Ivns1abp",123.212367407081,0.216176749423076,0.178795524652898,0.0909835870611501,0.309556746892673
"Txnip",380.792872821713,-0.197451494345997,0.150423316391046,0.0909432984479332,0.309556746892673
"Irf2bp2",80.4775124906817,-0.224534222775055,0.200306213016334,0.0909480567351646,0.309556746892673
"Fam89b",43.9225478112887,-0.232072836791097,0.251337778174899,0.0908671081551426,0.309556746892673
"Ifi204",34.9460885715794,0.224497237742379,0.279827028429641,0.0914033409179696,0.310697784890252
"Vps13d",38.73311529685,0.226506764719899,0.270118925106289,0.0914374751260079,0.310697784890252
"Rnf187",84.6657096977028,-0.2228637433132,0.197750050570185,0.0916206393311461,0.310917159879093
"Naa60",26.9940963761475,0.21403718572922,0.29008496540628,0.0915635532598027,0.310917159879093
"Apbb2",190.989982778404,0.197999232278271,0.150799907228896,0.091818701969766,0.31138774542528
"Sh3pxd2a",44.6924471925654,0.228963674246774,0.259055128854743,0.0922519856605866,0.312654919727509
"Mrps34",41.4030613266956,-0.229501634670053,0.255471724088124,0.0923211597851621,0.312687235628944
"Dpm1",85.8668947934183,-0.224112261491507,0.20472493629949,0.0926211274345437,0.313298856159309
"Cmpk1",77.119760299603,-0.225307931004145,0.209434015708457,0.0927066490495913,0.313298856159309
"Commd4",37.4868115317785,-0.228187600956136,0.263628376068051,0.092740763829725,0.313298856159309
"Ctdsp2",108.13090604515,0.21459443256753,0.177851257438332,0.0926879824934424,0.313298856159309
"Erp44",46.1508385114807,-0.230117380026266,0.250739708154679,0.0931912333270921,0.31360979916982
"Slc44a1",64.5760340784613,0.228896280142638,0.221311660201034,0.0931115967420762,0.31360979916982
"Atp6v0a2",33.9663072998037,0.225922870974347,0.271022031194353,0.0931927334852664,0.31360979916982
"Podxl",300.588604655635,0.18403491186079,0.134242662538036,0.0931541646798098,0.31360979916982
"Ciao2a",26.12392492243,-0.208193310571375,0.288108710454283,0.0930498549659633,0.31360979916982
"Hmgn3",111.366480400561,-0.212767222196396,0.177788358646284,0.0932515119026796,0.31360979916982
"Clptm1l",37.7758755697132,-0.22237276667231,0.271238823048892,0.0929275410419028,0.31360979916982
"Tef",44.263065644094,0.223206427458128,0.26923872446596,0.0934132040010015,0.31395219780593
"Dazap2",161.79068593882,-0.197262235185722,0.152274323195831,0.0940930965521616,0.316034660616902
"Ankrd17",85.3021273466716,0.223979550098666,0.207600669484019,0.0945163340335512,0.317252970126702
"Mrpl58",50.1784012798303,-0.228583239361153,0.237457206431411,0.0945886549169505,0.317292589718216
"Scoc",80.0817220725531,-0.219858118404335,0.195810704358492,0.0946538348977907,0.317308220184857
"Skil",99.4994794034805,0.219471138336534,0.192319634340405,0.0947463888633529,0.317415537898121
"Tlr3",28.237922509457,0.215130563852817,0.281229931237069,0.0948648025401667,0.317609297393419
"Ttc4",25.5478261748565,0.209686976217667,0.286220203942386,0.0949670845455577,0.317700358088646
"Mrps24",115.030518096274,-0.215665181071703,0.185095146730666,0.0950131912040811,0.317700358088646
"Npr1",50.5368666313562,0.227616497908677,0.243066604969993,0.0961057388793658,0.320944196779946
"Cep290",28.4344086286942,0.213302788478105,0.279947155071636,0.0960884708918989,0.320944196779946
"R3hdm2",94.9799543588895,-0.2152188806392,0.188455774992835,0.0965743621666252,0.32230387068085
"Sorbs3",33.2789592803702,0.216353872665202,0.277991142799069,0.0968114373680969,0.322889545878456
"Cdc123",29.1173174788703,-0.212798828687681,0.277033137694405,0.0969243241744851,0.323060541415655
"Parp14",107.630872503182,0.218451556927431,0.19538550490592,0.097122648898676,0.323515913707597
"Hibadh",40.8350858689722,-0.223073591565639,0.254498728147253,0.0972471472999416,0.323724948122917
"Zbtb4",59.2534604261074,0.225675723395904,0.231624902902018,0.0975925046366333,0.324668465615399
"Zcchc8",31.7718123456179,0.2157419671573,0.273612589479311,0.0976714409160279,0.324725025188798
"Arrdc3",39.6441701790342,0.221782420168569,0.262154118850608,0.0979217835432625,0.325150018805399
"Rpp21",45.0591753085814,-0.224950157110785,0.242557357026934,0.0979233033938061,0.325150018805399
"Gimap5",101.220324207532,-0.217970151592114,0.198351759015992,0.0980756698899712,0.325211761883727
"Arhgdib",34.3877642714097,0.220404750742451,0.2673445205788,0.0980788691713159,0.325211761883727
"Bcam",175.084642498259,0.19939392654153,0.158746971309006,0.0981279815563717,0.325211761883727
"Ubr4",50.2987512258398,0.226410602453042,0.236340122483214,0.0983810349185837,0.325444651808734
"B3gnt3",27.9702796982489,0.212480019141939,0.279496823173245,0.0983844694100408,0.325444651808734
"Atp6v0e",165.135539116528,-0.197908208982697,0.15797711800534,0.0982864324789131,0.325444651808734
"Ddx54",58.2217959604909,0.225515425113201,0.224907090103383,0.0988363018468824,0.326527240443103
"Otud4",40.1390066107147,0.223488586134576,0.25650950941346,0.0987850751488735,0.326527240443103
"Pear1",51.8497579888977,0.222658874039982,0.253022449024457,0.0993520516351673,0.32746818651027
"Larp7",44.4058599070166,0.223180525184041,0.24425738147078,0.0994372735949675,0.32746818651027
"Ptbp3",244.564731221941,0.185173330210636,0.139776933962051,0.0996156018419654,0.32746818651027
"Add1",88.2105011995026,0.215521741944047,0.19121057828558,0.099391104445761,0.32746818651027
"Fbl",40.4781603067033,-0.220509485459234,0.255087942062676,0.0992427720059406,0.32746818651027
"Sidt2",38.7079024254794,-0.219083561122897,0.265104646963142,0.0994731932954327,0.32746818651027
"P4ha1",24.9038948842644,0.201600673274929,0.280885055032078,0.0996207815151403,0.32746818651027
"Scyl1",24.4198113802731,-0.205612804553736,0.280005652154128,0.0995891046812811,0.32746818651027
"Med29",41.4996378316523,-0.222319325308872,0.247277214546478,0.0998540921213611,0.328029451749559
"Shoc2",73.5214848566171,0.222399442832529,0.217037493790556,0.0999402804227677,0.328107007048573
"Ptges3",148.553614263176,-0.194129507836858,0.153338935019447,0.100194126123896,0.328528957640766
"Stub1",87.9789261603284,-0.216156295215336,0.195988958342098,0.100158547766629,0.328528957640766
"Cav1",388.622605515334,0.189697910236895,0.146629973030909,0.100614581904297,0.329701408077643
"Klhl24",109.48720560829,0.212064437265812,0.186131546374385,0.100795472778212,0.330087859947637
"Tshz2",392.277135413489,-0.162204044155116,0.115358019182236,0.100888559365378,0.33018646488931
"Luc7l3",143.373812488244,0.202198261275903,0.165641310511432,0.101122265698864,0.330744877766153
"Dtd1",58.8755118336857,-0.222400871971272,0.228344944380573,0.101299171978943,0.330910628464548
"Hprt",137.160373152899,-0.199029676553765,0.162001681295797,0.101290226455171,0.330910628464548
"Nxpe2",72.3710669291489,0.21872182546346,0.205147154828703,0.101398835113137,0.331029945515678
"Enpp3",33.6748064232058,0.207285294508081,0.273382309514668,0.101667948671722,0.331701963214584
"Rgs2",76.5483146084269,-0.21705095026989,0.206513588050819,0.10195234333184,0.33204793780152
"Map3k20",62.2267941339177,0.221455528060026,0.218041476433763,0.101963986240787,0.33204793780152
"Tspan13",470.652074525707,-0.161822414903389,0.1152797821149,0.101851135666066,0.33204793780152
"R3hdm4",31.9190918279895,-0.212456442463589,0.268215864845392,0.102234101706784,0.332514513181556
"Adrb2",50.6290801470642,-0.220993648013029,0.233085581968657,0.102228629438212,0.332514513181556
"Prpf40a",115.452929348191,-0.20582527434429,0.176489437534995,0.102355891617635,0.332630381295613
"Slc35b1",71.5639724632382,-0.218718556220007,0.216734133210274,0.10246005450933,0.332630381295613
"Ano6",57.6253893499442,0.221062390177022,0.231603749625826,0.102414541809013,0.332630381295613
"Mmrn2",292.025562181131,0.175093672900322,0.129930419891557,0.102537242596628,0.332674977063194
"Myzap",40.0528926605576,0.213736684188467,0.262998286787594,0.10277388418951,0.333236533584168
"Pcdh12",25.9561493725562,0.202394546269826,0.27688792988782,0.102990597940108,0.333732821384415
"Irak1",74.6176279452984,0.216349810789433,0.203695098761376,0.103070894597505,0.333786720429103
"Zfp24",35.8015686134473,0.216813692944995,0.261384674051197,0.103300022168336,0.334322232239866
"Unc13b",36.8241208317353,0.208245919030697,0.269232189670987,0.103597369861161,0.335077736077772
"Mtfr1l",34.7967197847254,-0.213168119960627,0.260052216026701,0.103736015544425,0.335319315351061
"Tmem245",50.9432459640955,0.219827571537374,0.241603614390789,0.104672267528286,0.33763303727456
"Hspg2",251.544376808962,0.175003871830133,0.130678173272287,0.104530815530641,0.33763303727456
"Atf7ip",67.9222152789813,0.218841331726925,0.217591277343173,0.104703226967618,0.33763303727456
"Mrpl23",87.4687317111741,-0.212760955520995,0.200282057536231,0.104715031609029,0.33763303727456
"Zfand3",56.7082566615449,0.219374498478506,0.237731658224318,0.104773784406963,0.33763303727456
"Timm8b",73.0658407683644,-0.215198629227121,0.206876354199675,0.104854034113809,0.337684091436548
"Mga",67.2280670248574,0.216588963974751,0.21530993883347,0.105380038965754,0.338785527282277
"Idh3b",54.7731858989217,-0.21764386738458,0.231540333739026,0.105470216192494,0.338785527282277
"Gas6",187.181796711802,-0.189341074232402,0.151463075439267,0.105517886714437,0.338785527282277
"Pdcd6ip",79.5810952867651,0.214628181420717,0.201831925063901,0.105300199940949,0.338785527282277
"Hexb",43.5168206526141,-0.21681098117781,0.245298956509668,0.105519123794003,0.338785527282277
"Tmod2",34.2327914952463,0.209869037787688,0.26385350895493,0.105784599450499,0.339325085355225
"Phip",121.287021855832,0.201337646757794,0.171194005244362,0.105831813356724,0.339325085355225
"Ehbp1l1",30.3879827527407,0.210061547249434,0.266601422381682,0.105881335045041,0.339325085355225
"Bbx",69.7868337135913,0.214810330220564,0.205468424207876,0.10634941375609,0.340616967821125
"Selenos",88.6319979227367,-0.206918414144728,0.186073048497812,0.107050973904527,0.342654613053378
"Zzz3",56.6004437487049,0.217150022784964,0.23656485721701,0.107394069677005,0.343543079509784
"Scand1",110.375372406293,-0.203665683957842,0.178281096672821,0.107729300635204,0.343988661637065
"Eml1",36.1840678534949,0.213062293313057,0.25849945732872,0.107730189282483,0.343988661637065
"Sap18",60.2726125829701,-0.215841697634357,0.223535311431301,0.107608355602921,0.343988661637065
"Cbr1",38.4881504429053,-0.209679870635676,0.262332651177134,0.108012056485121,0.344469107148109
"Egr1",2216.5763374821,0.158300185378107,0.114212466964622,0.108002279009691,0.344469107148109
"H2-Q6",40.3905042980649,-0.211757350141382,0.25219931856362,0.108084438912196,0.344490403171213
"Dab2ip",163.40476051152,-0.196704993169878,0.166911442973973,0.108262394549905,0.344847955422327
"Wnk1",179.00845859408,0.196794475807472,0.165281179553004,0.10832941451739,0.344851924902656
"Dusp5",57.6236560744516,0.215964955898248,0.237620942960769,0.108401489499305,0.34487197175052
"Creb3l2",72.1539234417769,0.212445596792763,0.20332386107394,0.10858043634009,0.345022562261269
"Hpf1",51.8646305222804,-0.214778012779311,0.227224706535087,0.108536540269112,0.345022562261269
"Ptpmt1",27.3553325896681,-0.199631741120068,0.270226012809865,0.108859956671375,0.34566512138538
"Drg1",35.731144892246,-0.211229648085668,0.25446355546224,0.108914510877102,0.34566512138538
"Adam15",134.8107057115,0.203944533174173,0.182336081372142,0.109093683002304,0.346024307308577
"Smg7",41.2603937499442,0.214265791598498,0.24648029067521,0.109193048581124,0.34613008084089
"Setx",45.2683378505473,0.213835209197454,0.242632011938625,0.109566000404178,0.346474390904163
"Paqr5",113.16012564942,-0.172157537467686,0.273627691510095,0.109531071698559,0.346474390904163
"Ap3d1",35.5765385112797,0.204812511760887,0.266341814143381,0.109438306923506,0.346474390904163
"Ift27",25.2900456240087,-0.194018783578587,0.27131213967331,0.109550583077618,0.346474390904163
"Tpp2",52.7170592498618,0.214193535430003,0.235630664611894,0.109869825231224,0.347225734591504
"Pros1",81.9852117801774,0.210390982986647,0.203949570434027,0.109961773640199,0.347306975419014
"Glrx2",63.4013267564835,-0.211538485677619,0.210799692132828,0.110405070117774,0.34749327667953
"Rab14",270.096285476106,-0.169401093701494,0.128016753587342,0.110118874219026,0.34749327667953
"Papss1",38.6332145907131,-0.207198758966375,0.260169957890391,0.110493216664612,0.34749327667953
"Plat",38.6462572850759,-0.211287445393363,0.250282374166331,0.110170747746868,0.34749327667953
"Ormdl2",30.0595266457799,-0.199674057155554,0.267206618255044,0.110523927225533,0.34749327667953
"Rad50",37.2212611740832,-0.209466679104767,0.253256067926447,0.110403178769889,0.34749327667953
"Hif1a",134.987376860886,0.194010361255759,0.16261908893228,0.110320040209974,0.34749327667953
"Lifr",226.290213316553,0.18657855414908,0.150413292460389,0.110550979496749,0.34749327667953
"Cnot4",73.4722956885823,-0.209050286355793,0.199784488894504,0.11078639678281,0.347608066027692
"Kcnq1ot1",70.781871747433,0.212765930496875,0.214631376224591,0.110746504318278,0.347608066027692
"Eapp",77.5237034792753,0.209538397207623,0.200488476140838,0.110687428150847,0.347608066027692
"Efnb2",97.2495909961773,0.203900482085229,0.184049280672931,0.110937185490967,0.347741066494822
"Gm26532",198.697090310217,-0.184642027242975,0.14887747913961,0.111027759929874,0.347741066494822
"Abcg1",39.844476870296,0.212220464515894,0.24636499034073,0.110974412510159,0.347741066494822
"Kctd17",62.2404779433426,0.212548650549141,0.2143401815262,0.111423773743684,0.348773042231721
"Zfp462",30.9772400896083,0.202903359979949,0.263410791378718,0.111859039222877,0.349926576757484
"Sp4",24.3182231789997,0.18590243423007,0.273699016864888,0.112123696305184,0.350465949155126
"Cdk2ap2",41.0847398195115,-0.205752820133121,0.260792590596917,0.112165146420428,0.350465949155126
"Snx17",54.1550787160536,-0.21211756700638,0.22539473813529,0.112372953477803,0.350538218372019
"Chrac1",56.8642960014141,-0.211199547163443,0.219988247196478,0.112388850864651,0.350538218372019
"Chmp1b",25.1917796435436,0.196028592452885,0.270661281990898,0.112270076149396,0.350538218372019
"Fndc3b",73.2849720361124,0.208996953922081,0.203689615760964,0.112631751687213,0.350669996494096
"Aamdc",38.0443841522411,-0.207492350914922,0.253225546652877,0.112625620032821,0.350669996494096
"2310009A05Rik",43.1224156447505,-0.207494593641374,0.246998073758586,0.112626787985777,0.350669996494096
"Spr",56.5325466667144,-0.210788636374083,0.219168991505028,0.112747936642943,0.350823401672967
"Pip5k1a",30.8286952890669,0.201197366785991,0.264020811317469,0.112914578079066,0.351133530764261
"Specc1l",40.8979362797795,0.205555980916175,0.253379739193864,0.113165655907501,0.351152632192037
"Lgmn",59.2491499419477,-0.210592080912791,0.223157684360877,0.113255598137848,0.351152632192037
"Med4",33.959128149885,-0.203260921503557,0.256360792799498,0.113020150539371,0.351152632192037
"Znrd1",58.9452180283674,-0.211150538309202,0.221559776676186,0.113232460413497,0.351152632192037
"Ube2d2a",97.8019555680054,-0.199856183368245,0.178144997768718,0.113120751545784,0.351152632192037
"Ipo8",26.4954154393958,0.195957997773255,0.268235363165333,0.113779517580427,0.352568564228239
"Eef2",596.618282969494,-0.141149384875317,0.100452180987489,0.114023935242527,0.352700585531898
"Ocln",30.9300334484238,-0.196153929670322,0.265159041256334,0.114021642982158,0.352700585531898
"Yipf4",71.3656129813853,-0.209831843492235,0.215530109903413,0.113952959379417,0.352700585531898
"Fam3c",65.0171676097074,0.209154828209352,0.209124449785545,0.114093645056237,0.352708125607223
"Wscd1",25.5847242183058,-0.192173132201159,0.266348326108632,0.11442786221621,0.353532870712781
"Prex2",171.907345451764,0.180906769733366,0.145587775864771,0.114902020565776,0.354788747836491
"AI467606",25.8053490793792,-0.18039347928397,0.269493449756928,0.115374349312733,0.356037500557187
"Pcbp1",209.630156656243,-0.175361472263071,0.138956120828662,0.115457495202533,0.356084498439341
"Olfml2a",47.0326275245265,0.207154850416572,0.244799107084416,0.115628990960969,0.356194359346862
"Caskin2",55.1096579772459,0.209293422409981,0.231542585016271,0.115562608066709,0.356194359346862
"Apip",24.4701354867588,-0.190019190491764,0.267742838671061,0.115798483555199,0.356233650190453
"Dock4",82.3172951455431,0.205329039027759,0.197734714671655,0.115845579548869,0.356233650190453
"Pfdn6",46.1112179483045,-0.20696488777193,0.237706694016406,0.115773692770634,0.356233650190453
"Rnf19a",44.2975207985325,0.208444483609467,0.237183666305359,0.116086170013041,0.35676423761921
"Spred1",79.2901761457412,0.204112449928634,0.194006738587754,0.116240626344227,0.357029644945976
"Pxdn",31.7680929263655,0.197128185874357,0.26300730841488,0.116548921917806,0.357570114175228
"Paip1",41.8094051981106,-0.206263510601111,0.249802639076375,0.116552989724483,0.357570114175228
"Efna1",82.3597520884328,-0.20196568325263,0.19319902272296,0.11773643704865,0.360147105861185
"Faim",32.6047822243017,-0.200631035916861,0.253651478937531,0.117604901063172,0.360147105861185
"Mettl23",50.3346298930509,-0.206856174535925,0.231128856417585,0.117641707500652,0.360147105861185
"March2",71.0834565091059,-0.204219312184717,0.202848580768755,0.117582910055867,0.360147105861185
"March5",57.840103935946,-0.207224741942569,0.215983080983854,0.117700364630248,0.360147105861185
"Cdk9",46.2607119763061,-0.204087084422804,0.243024148128204,0.118264905961949,0.360346177798695
"Sys1",81.5998933273731,-0.204069893077181,0.204680498563943,0.117986729881611,0.360346177798695
"Supt20",38.7892732684526,0.202271122333339,0.253040200040382,0.118282619109585,0.360346177798695
"Peak1",136.336504342478,0.187303046721263,0.158725279505762,0.11818935029893,0.360346177798695
"Metap2",190.734357018919,0.187082936034217,0.15757351205508,0.118100049040192,0.360346177798695
"Ndufs6",104.234348786692,-0.197714693575214,0.179653638065969,0.118104998769049,0.360346177798695
"Vps13a",50.2844186208067,0.208179979359061,0.231884568515185,0.118033404117019,0.360346177798695
"Actr3",149.712214633294,-0.183253224555845,0.15245559201603,0.11835608026642,0.360360585851823
"Lnpep",82.8188001749203,0.202424537380894,0.195931098241041,0.119293830785798,0.363004965066708
"Vps28",97.0948751637808,-0.198324910868511,0.18584557963306,0.119400833953175,0.363119821587296
"Lrrc8a",62.521656969166,0.206443393327493,0.211535821605069,0.119721618332958,0.363884315895476
"Chmp5",126.987485107011,-0.191855254264455,0.169720691048747,0.119915269193541,0.364240149301261
"Mbd3",60.7815872652601,-0.205039272752135,0.216458786452013,0.119977634530475,0.364240149301261
"Bnip3l",257.205204353552,-0.170598979812114,0.135745046748922,0.120053909793696,0.364260792273349
"Map3k7",28.2686647105661,0.187594980970358,0.266596031613564,0.120327512262781,0.36487978414908
"Camsap2",48.8991988231129,0.206030399501703,0.227542868734361,0.120684472401662,0.365539392722077
"Lgals8",53.1414711965588,0.207892794215368,0.230082437222886,0.120622542248307,0.365539392722077
"Fbxo11",51.9131587930709,0.206056310405961,0.231370829582343,0.120756581274865,0.365546625649029
"Zfp445",45.0760023578232,0.204391097465253,0.236066628529577,0.120943553463218,0.365901356496049
"Mtmr2",34.8927488063091,-0.198624605601371,0.250137896348238,0.121342445816092,0.366473757726827
"AU021092",42.8011001631915,-0.201551391951037,0.238933413049677,0.121309145843207,0.366473757726827
"Tubb5",334.677249502077,-0.166960408815312,0.131471032022998,0.121276918791311,0.366473757726827
"Rock2",257.822290593347,0.169058587115634,0.13504149461222,0.121424490489145,0.366510422357277
"Dnase2b",31.8542717384594,-0.178325302397238,0.26541971613915,0.121503829687361,0.366538883228327
"Cct5",106.441592373734,-0.193188968567839,0.17596747270917,0.122059770549577,0.368004242088231
"Mfap1a",30.9720832540506,0.191730584127151,0.259988049999952,0.122334366285846,0.368408433335263
"Sfswap",34.8185294464373,0.196328298289487,0.252934697625566,0.122331530389211,0.368408433335263
"Cd34",449.487255759986,-0.14641368712185,0.109151999410324,0.122805127375097,0.369613824814943
"Mnat1",37.4892923648391,0.19992292598947,0.247187835995389,0.122890080600366,0.369657310721584
"Arpc1a",102.116353227943,-0.193567661197534,0.177653254435547,0.123054020394427,0.36993820466054
"Scai",24.9800713972537,0.182466305835283,0.266203926541419,0.123912104106482,0.370327492898537
"Map1lc3a",128.791953031848,-0.18730034858619,0.166388796528775,0.123997556721198,0.370327492898537
"Rprd2",33.5883043225194,0.19482543261257,0.253648948554407,0.12379191729589,0.370327492898537
"Lsm8",65.6084795057389,-0.20201089204665,0.21303681087461,0.123904830475296,0.370327492898537
"Slc6a6",683.377157904092,-0.17534277474656,0.145413893063967,0.124101736605518,0.370327492898537
"Kmt2a",145.805662604766,0.190899488880184,0.169025327883279,0.123375979783791,0.370327492898537
"Ryk",47.2436028210641,-0.199708405652931,0.236853465368178,0.123914798697261,0.370327492898537
"Twf2",35.484431383242,-0.197478585339922,0.24901796683598,0.123862398053523,0.370327492898537
"Psmc5",86.620673768194,-0.19591293332613,0.186263081193273,0.123968805842378,0.370327492898537
"Pum2",105.217278480579,0.192967965605656,0.1775175113615,0.124035384698084,0.370327492898537
"Akap8l",34.1996132897538,0.196384903043899,0.252593178731425,0.123879778203839,0.370327492898537
"Micos13",134.807777267987,-0.190221734700302,0.169761064828205,0.123846438840255,0.370327492898537
"Tceal8",49.44400789713,-0.201107015373681,0.237239731833569,0.123900931210752,0.370327492898537
"Cstb",77.1742435543821,-0.198390622985612,0.19554766137384,0.124225738294237,0.370486658632926
"Bptf",176.866969049569,0.183835090262445,0.159007614105996,0.124389647860764,0.370764595641835
"Tagln2",291.526218908417,-0.159570604232498,0.124101480659065,0.124539797679484,0.370790550388151
"Ap2m1",104.062080369726,-0.193485331102652,0.181451837579227,0.124527830036987,0.370790550388151
"Ly96",37.1990595105208,-0.19409445842756,0.251130315589886,0.125039719487413,0.371224942962913
"Psmd13",64.6304308113076,-0.200468514738004,0.206850057460235,0.124876170209194,0.371224942962913
"Galnt2",28.4246373758853,0.189695683471155,0.258972443365387,0.125034222657396,0.371224942962913
"Cltc",149.602677937227,0.184186889150354,0.159520902412529,0.125014363832152,0.371224942962913
"Alyref",68.3893264136374,-0.1992718959181,0.201627787877529,0.124876606044207,0.371224942962913
"Slc12a7",32.4221407325954,0.192096260756643,0.256662049091511,0.125663748689334,0.37286645974996
"Cdc42se1",44.3159856679167,0.20242471426916,0.249716764477154,0.126028484120107,0.373622034887492
"2210016L21Rik",54.5750514777326,-0.200023902734588,0.221068322032049,0.126068993843297,0.373622034887492
"Pdxdc1",28.833308849661,0.186349110823004,0.259936039573483,0.126132176568923,0.373622034887492
"Pds5b",65.7189116467312,0.201974176844878,0.215451743070466,0.126256138695768,0.373778054874033
"Ppp1r9b",47.5503330632488,0.201163334101385,0.232903760071147,0.126422689603229,0.373848934906785
"Rnf44",39.3498160644099,0.198882153048344,0.239936167965543,0.126365988509162,0.373848934906785
"Mdm4",41.2268747988497,0.196287527090285,0.243949276721152,0.126808108072753,0.374628763911014
"Rnf220",30.5111622808192,0.192160304227499,0.255120645983525,0.126829306874318,0.374628763911014
"Rabgap1l",29.6886857018603,0.186687057212733,0.258646231653426,0.126933439675124,0.374725238860741
"1810013L24Rik",35.9675222230138,0.193215309442775,0.249943809186576,0.127115214176534,0.374839745741038
"Gripap1",40.8817744058346,-0.195001294590996,0.244387036248832,0.127060676442426,0.374839745741038
"Phc3",31.7550265776705,0.186559445039304,0.256945687870122,0.12774644556319,0.376066599712413
"Zbtb7a",128.747238809761,0.185701888137068,0.165649687436966,0.127739303228459,0.376066599712413
"Maf1",51.4998221713855,-0.197384082474336,0.239973477899747,0.127675192928413,0.376066599712413
"Bcl6b",48.328073872178,0.196940815787312,0.238839292748751,0.128272924576574,0.37740456989617
"Fdx1",56.3676072714656,-0.198726918431832,0.221657862805137,0.128364394340714,0.377461872982816
