"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Ankrd16",12.9662690327128,-0.134235985666989,0.260747244299268,0.18328142827099,NA
"Itga8",4.26074505880176,-0.0266856583820532,0.231494460086487,0.654596152435811,NA
"Pter",2.79787975962595,-0.0471636796400608,0.238708889043972,0.358776653686107,NA
"Trdmt1",5.31303514236394,0.101570347421754,0.258593074930876,0.138661701837288,NA
"St8sia6",8.79188093852877,0.269979587459226,0.467335702010003,0.0220578205976867,NA
"Hacd1",9.09894590566909,-0.0812615974921698,0.239167383027013,0.330198199953248,NA
"Stamos",6.55209925488189,-0.0419147262800018,0.230595886162162,0.560187676614009,NA
"Cacnb2",4.18286540653559,0.109467011645824,0.267294646944874,0.0743250087192739,NA
"Armc3",3.82932115625611,0.034625755489138,0.234559942057259,0.531726194664139,NA
"Otud1",14.1372874900797,0.0755246189858239,0.227699826351305,0.434973988778565,NA
"Etl4",10.9232186968008,0.348719723994273,0.65359189190244,0.0169511653612563,NA
"Thnsl1",4.18114579386074,0.0618700342724981,0.241893487910282,0.281900682363634,NA
"Pdss1",4.37203877377131,0.143188554929471,0.294929323178276,0.0324911903462716,NA
"Mastl",1.57179226371497,0.00179542646379549,0.234340183434046,0.963579325985911,NA
"Hnmt",15.8058901815515,-0.0789240009544159,0.224827134747299,0.434571099909794,NA
"Zmynd19",10.1854570713947,-0.038017651954361,0.223706297036037,0.650552426517143,NA
"Dph7",5.99809137603687,-0.0132181950348292,0.226779680454536,0.846954397013746,NA
"Nsmf",9.31968915077556,-0.0774479038133762,0.237713557452785,0.350843163870624,NA
"Tor4a",9.94258716758309,0.0909268572829658,0.240688546930234,0.308057189761069,NA
"Ndor1",9.17670249722086,0.0167342352511245,0.223529522894217,0.8305007695075,NA
"Tprn",4.42181220300241,-0.095496558201909,0.25745733936172,0.122220680308078,NA
"Npdc1",2.51336772740348,-0.0476387885117205,0.239736446724105,0.319154143585896,NA
"Abca2",12.8780569387665,0.0334643216717793,0.218499858749849,0.71658906230659,NA
"Fbxw5",14.2973206471584,0.20940813206912,0.318824380014589,0.0860570025804888,NA
"Traf2",14.7104500687241,-0.00259763160102553,0.212815136363076,0.976298528000276,NA
"Phpt1",13.9476207430206,0.112964322835421,0.247490169149745,0.246509907904188,NA
"Obp2b",6.82995703082822,0.10202780059624,0.255598821100023,0.17077203117449,NA
"Lcn3",13.6039718341258,-2.11373022175325,0.699198818591335,8.83779220037211e-05,NA
"Qsox2",7.926446998988,-0.027557332896074,0.225009479485855,0.721090375184068,NA
"Gpsm1",4.86603800051026,-0.00572669180851492,0.228818038988404,0.925237512823926,NA
"Snapc4",7.3608328080917,-0.027658898320029,0.225791916417942,0.714064204325753,NA
"Inpp5e",7.33052555517218,0.0808216595053673,0.242490483152399,0.295190715312042,NA
"0610009E02Rik",2.14862991735171,0.00808767622215764,0.233399430276198,0.857429252431572,NA
"Egfl7",15.5193574778568,0.223169521234426,0.333816118838431,0.0743517152964026,NA
"Dipk1b",1.38100601006672,-0.0127993482548971,0.235856016926352,0.697052307802695,NA
"Lcn4",2.71826106624227,-0.0642160215078596,0.24631891029351,0.136766583474574,NA
"Cacfd1",13.5758075836025,0.0971404166545416,0.237646318170033,0.320952649778778,NA
"Slc2a6",7.14575140642619,-0.030976116161806,0.229487480596469,0.641697782079707,NA
"Wdr5",14.7407226477254,0.103200755768908,0.237754621529078,0.307848820427419,NA
"Mrps2",6.82503920914797,0.000778944461054094,0.225055775445029,0.993068220180378,NA
"Gtf3c5",6.92000651369482,0.0332861815941749,0.229411395978297,0.628224213966115,NA
"Spaca9",2.94117335182794,0.126035608176248,0.283929213034243,0.0235390365327942,NA
"Gtf3c4",11.0043595767022,0.127948332456203,0.261116373164789,0.180771059136006,NA
"Ddx31",8.43623902056869,0.0370803049198432,0.2272512626988,0.631115597148197,NA
"6530402F18Rik",3.28012905243007,0.00270404377889082,0.231600134935586,0.959225960685166,NA
"Med27",8.53116876088172,0.068194697841342,0.235383574397193,0.39924600449444,NA
"Trub2",7.96440658694606,-0.0599677439750696,0.233631983231256,0.437197352661814,NA
"Coq4",7.93738652474521,-0.00418703162270361,0.225688211939169,0.950590511935717,NA
"Slc27a4",10.4544754064043,0.0890140949024478,0.241096643006137,0.312126491821886,NA
"Cercam",3.50130229689823,0.0240042169144098,0.23337482133401,0.6363794699647,NA
"Gle1",17.2007493684307,0.0366200651618147,0.212854399013792,0.713137356173438,NA
"Wdr34",3.36090050980054,0.116593953566592,0.274431464071636,0.0459198989359405,NA
"Zdhhc12",16.0354710792448,-0.0653420560310019,0.220659972879298,0.510851784788596,NA
"Zer1",13.4058188191342,0.169363457540079,0.284872182437739,0.124719569813482,NA
"Endog",11.074483430748,0.00673615939111315,0.219194854801265,0.938658336133339,NA
"Spout1",11.752339671793,0.164975076081884,0.288758338842429,0.111645937085257,NA
"Dolk",13.590208630481,0.0777869765724216,0.228569611688369,0.418891860408707,NA
"Nup188",11.5106734999954,0.128231287342492,0.260870677325285,0.18385753344352,NA
"Miga2",4.45666002777896,0.0615821835145097,0.241498447242459,0.287514275149641,NA
"Dolpp1",9.1620323433019,0.00193015992103489,0.222153733440191,0.982083084832937,NA
"Ier5l",6.36105473743823,1.50636491565559,1.2777734073256,0.00563836509193296,NA
"Ntmt1",12.0526239684488,0.00392274181038578,0.21791736983434,0.967511889521845,NA
"Asb6",6.35365475252118,0.0103757538779851,0.226009380218437,0.885232388129189,NA
"Prrx2",4.78267310241807,0.0420600721153299,0.234325319833048,0.488262067189637,NA
"Ptges",1.66505791986347,0.0680146523250412,0.249647276396502,0.0631274252493354,NA
"Usp20",4.87448825293212,0.11175918942723,0.266949045541616,0.0907360804739786,NA
"D330023K18Rik",13.5644138248029,0.0330425420864638,0.219254248536292,0.713263993830363,NA
"Ass1",9.55699589002032,0.0203341161019309,0.222713970031646,0.801417658877252,NA
"Exosc2",7.21092668345945,0.100682107653975,0.252473365988438,0.204823995926816,NA
"Fam78a",6.45900958837063,0.0267616792887749,0.227945971138908,0.708107916714867,NA
"Plpp7",2.08868662302392,0.0708329905000209,0.250719707031557,0.0442649326727592,NA
"Pomt1",5.74185008134185,0.0179697803450051,0.228382761219387,0.788255776894359,NA
"Uck1",9.3550029171929,0.11265712005491,0.25545867210135,0.200450846944864,NA
"Lcn2",8.26351237532343,0.00572050884433047,0.235816474220206,0.850724159448462,NA
"Ptges2",6.22020160891775,-0.0303682355835564,0.228659726268201,0.665840858720568,NA
"Naif1",4.7104884226121,0.0489416273594269,0.236083546816477,0.428662481085932,NA
"Fam102a",4.29273055591208,0.0201065397118207,0.230865467469994,0.734613120215924,NA
"St6galnac6",9.71453896858117,-0.0162563241286047,0.220737684254592,0.844143213514824,NA
"Eng",12.1128623264304,0.23913697811119,0.374632737854445,0.0484657160156093,NA
"Fpgs",4.60193537775724,-0.026214170759134,0.231002104173954,0.668683413264043,NA
"Sh2d3c",11.3153009505887,0.0326063045114958,0.220888823701202,0.708488992647386,NA
"Ptrh1",1.90246992157283,0.0182456007718062,0.235181906625708,0.654598535980334,NA
"Stxbp1",8.59799512082964,-0.035007488399093,0.22507702127468,0.663220762374175,NA
"Fam129b",12.3810632279937,0.0137486444548165,0.215980935237368,0.881358023505258,NA
"Lrsam1",6.25413418988617,-0.00488779946699751,0.226967700048821,0.940244773107633,NA
"Slc2a8",15.042637872126,0.0973241399605616,0.238725404000285,0.30961895911308,NA
"Garnl3",6.76452706452495,-0.110241347067474,0.259328986371503,0.16073084886594,NA
"Ralgps1",10.4082895814317,0.00555151552178425,0.219332818248301,0.949093188571741,NA
"Zbtb34",11.6703663730404,-0.0678607765394866,0.229331505629654,0.451161256923803,NA
"Zbtb43",17.0627030520553,0.0328547805362613,0.21562517105384,0.731576099099316,NA
"Rabepk",13.5624471170653,0.00193581673119487,0.215830666445336,0.984564425060845,NA
"Dab2ip",1.89181117380615,0.0278998985489335,0.23634222568365,0.493058372911466,NA
"Mrrf",10.6685921548595,-0.00489562815571534,0.219224925227181,0.952300796260432,NA
"Gm13431",2.11080681688805,0.0313087632077002,0.237204835906812,0.436590306257765,NA
"Zbtb6",11.8984093416426,-0.0292960159581379,0.219375916894544,0.73841621936211,NA
"Zbtb26",7.86274120621114,-0.0294957081463697,0.225934570066676,0.694443326153294,NA
"Nr6a1",1.80276167369142,0.0469516359906277,0.241245464621374,0.238884612269406,NA
"Scai",13.4597403850945,0.196293578580654,0.322913326428184,0.0686324401482557,NA
"Kynu",14.4620778920996,-0.0380096434877972,0.217308123568303,0.684280956567912,NA
"Gtdc1",12.4435997429473,0.0234086630182297,0.217366667305558,0.795699594494417,NA
"Acvr2a",13.9020447112972,0.065361409444462,0.22347346073193,0.499173331568712,NA
"Mbd5",11.5136619350894,-0.0339111889245206,0.221667884668826,0.693318894236706,NA
"Kif5c",1.85966643061987,-0.0448890970074667,0.241092795393898,0.206341205105734,NA
"A430018G15Rik",8.20752549943884,-0.0267718813437198,0.225972869266854,0.717561124830215,NA
"Gpd2",12.7028165807025,0.0175612211890969,0.217645731709265,0.845652952638074,NA
"Acvr1",16.627406005844,0.0208910938042132,0.213470663103107,0.828858171735132,NA
"Upp2",12.9440100218347,0.16216492954163,0.283228091408834,0.123243984359552,NA
"Dapl1",2.62415917057131,0.0355801820491448,0.236752225888151,0.449673375970921,NA
"Tanc1",1.88598840039563,0.0422033310471487,0.239752933203073,0.288908288708003,NA
"Dpp4",14.037906745078,-0.0152575016951372,0.21472494939997,0.867637577159003,NA
"Fap",3.15362390669493,0.0555101347390905,0.240927323795717,0.291060406490729,NA
"Gca",3.01412271591016,0.0931606473126678,0.259793837410527,0.0640750948630652,NA
"Cobll1",2.15526165812876,0.0741251871057501,0.251189425779658,0.0868256858682316,NA
"Ttc21b",7.81460987345753,0.0927337680352468,0.246804051741733,0.251766034708014,NA
"Scn9a",9.6127497965804,0.0220141884170181,0.222403241600071,0.787049811650317,NA
"Stk39",4.19318678487478,-0.0101949120847896,0.232178703798494,0.83587942086293,NA
"Spc25",2.1169135272818,0.000526155980415175,0.233893060258465,0.991421524323523,NA
"Lrp2",1.68863340030948,-0.0370413256159783,0.238875196666973,0.321744187430367,NA
"Fastkd1",4.9794671674901,0.0117149197337681,0.229736448343695,0.84846625587509,NA
"Ccdc173",5.36603143944281,0.135292723384014,0.28253959067098,0.0711913390963432,NA
"Klhl23",2.50085914850333,0.027328769743101,0.235641988012914,0.538858846925778,NA
"Gm13625",2.49789365443852,0.0110879145642534,0.232955925141171,0.816001213789979,NA
"Mettl8",7.53114287797172,0.103836538485459,0.253510629733991,0.205121815760887,NA
"Pdk1",9.67840580754902,0.136496903355102,0.270110961844113,0.145398741666406,NA
"Map3k20",12.3488232713382,0.0941663150866862,0.238603133588873,0.322425653611527,NA
"Cdca7",4.80121325231139,-0.0160931798803705,0.229006419492768,0.798698379791808,NA
"Scrn3",9.73162948782241,0.0554588874411783,0.227853294693798,0.514466503898837,NA
"Gm13657",2.28268849915542,0.0154358615462381,0.234683555955985,0.703001360031992,NA
"Rbm45",8.4023691128656,0.0275120995954712,0.224087088423014,0.729745606511366,NA
"Fkbp7",7.85843820180998,0.0919391240502929,0.245560294341738,0.265829473585821,NA
"Ttn",7.55206891470595,0.0566074026070536,0.246781690405479,0.0332795656165741,NA
"Cerkl",3.47697964700021,0.0750799155786435,0.248574223550459,0.168458771230539,NA
"Nckap1",4.3432028714494,0.0850675861259189,0.253015489596812,0.138160952190341,NA
"Dusp19",12.520454557814,-0.0329394187358366,0.21908836542724,0.712432235932408,NA
"Nup35",10.9375858310268,-0.027516660469887,0.221407522116164,0.744499959990514,NA
"Calcrl",17.3549789265261,0.0748350173270611,0.222667134538832,0.462252791015304,NA
"Tfpi",15.7465538135123,0.0899686866059603,0.230812170491157,0.376055368134585,NA
"Gm13710",7.2221656217687,-0.218103572474522,0.383591409898986,0.0200355553994287,NA
"Serping1",5.63515746778296,-0.0739397258114491,0.24315214154159,0.277835394405115,NA
"Slc43a3",2.88937596816735,-0.0126960791615603,0.232633681207671,0.796260651747434,NA
"Tnks1bp1",5.1905782741117,-0.0513250389280986,0.235152198170446,0.436194068749541,NA
"Olfr1124",2.4939121512544,0.124941980345383,0.286150963306864,0.00212406782705245,NA
"Nup160",9.52165918257378,0.018333224705044,0.22197113242473,0.824001077052716,NA
"Kbtbd4",7.31803513635379,0.0241117264348962,0.225907418127844,0.748251657473368,NA
"Mybpc3",2.5888500026538,0.00662256878009887,0.232789362868156,0.888796102216334,NA
"Nr1h3",10.152652054401,0.0533802313044594,0.232200880947964,0.474835117475465,NA
"Ddb2",5.62016695537086,0.148749802895481,0.295584975993369,0.0481609893891938,NA
"1110051M20Rik",4.54427698653575,0.103110224851787,0.262565546396718,0.0992407483262777,NA
"Lrp4",2.93160201026977,0.0357572531911219,0.236109693741431,0.476614544042701,NA
"Zfp408",4.41260018091054,0.00367945972088776,0.229636345385595,0.951336008315438,NA
"Atg13",9.90781116542584,-0.0128462601063087,0.220109272455678,0.876528228275694,NA
"Harbi1",5.62891258600123,0.00243728964501791,0.228645004859551,0.96990147790269,NA
"Ambra1",14.1105202278211,0.0191836572660591,0.213807777596595,0.84100816797226,NA
"Mdk",3.27004105894806,-0.0864499463918826,0.25476699184465,0.11537088867509,NA
"Creb3l1",4.06608266578039,-0.027531475591499,0.232492810215091,0.624282031576347,NA
"Pex16",12.8929418676402,0.00231915755424046,0.216695239009398,0.980913121957508,NA
"Cry2",7.6480982066574,0.0327959157518332,0.226903251008705,0.663592668592131,NA
"Slc35c1",13.2868081788821,0.00945770891460354,0.216258756004929,0.918265341645094,NA
"Chst1",2.61669238706489,-0.0233220051812751,0.234514017192265,0.612120146200559,NA
"Prdm11",6.76355129116319,-0.0119933667387309,0.22673532038474,0.857963484019787,NA
"Trp53i11",16.2094946879925,0.0994261104731233,0.236659624448572,0.317022133766799,NA
"Accs",13.1234101888819,-0.0495013669859154,0.226492927782443,0.557445148290794,NA
"Ttc17",17.2842066126631,0.0625347346698041,0.217470811280254,0.541533792963617,NA
"2810002D19Rik",5.47732702075356,-0.004791242505477,0.227346192789684,0.940744380438881,NA
"Gm10800",1.90524191117618,-0.0313273887343136,0.23798200283147,0.367289032962369,NA
"Traf6",17.2775581283247,-0.0928924629254057,0.22726542733667,0.377561490833448,NA
"Ldlrad3",6.35707823529742,0.00462128799408653,0.225823454383754,0.948526012856203,NA
"Pdhx",13.7858327721039,0.853012807143585,0.713295565245274,0.00781603874595283,NA
"Ehf",4.49409604915144,0.149956003442404,0.301112005347654,0.0294905845793144,NA
"Nat10",7.41221890363944,-0.015481318634758,0.224723649936762,0.834305144032804,NA
"Cd59a",3.61076434081607,0.122506489769717,0.278732722242694,0.0399062948846265,NA
"Depdc7",8.239768590428,0.00368933051830299,0.223436813991054,0.96267055704147,NA
"Ccdc73",10.1401262683928,0.192681735485484,0.322808894583135,0.0674529501430362,NA
"Rcn1",4.84019344788859,-0.00696328487551617,0.230092848634386,0.901554346024637,NA
"Elp4",10.166251356291,-0.24722334874764,0.399501224417984,0.0373348720229583,NA
"Arl14ep",16.9574982992018,0.097234695190214,0.23319577697729,0.343501926092892,NA
"Mettl15",3.01504082704731,-0.0164211703154469,0.232800000813169,0.73921340733053,NA
"Kif18a",3.26368466995657,0.0188969024598418,0.232903945158561,0.710055626272283,NA
"Lpcat4",1.79477823826115,-0.03288048381921,0.238176101867441,0.358256864501214,NA
"Aven",12.6374283139546,-0.0215187660333905,0.216238439265978,0.813003582648786,NA
"Zfp770",6.91058170862643,-0.0326848910181533,0.227696160310151,0.657161144371188,NA
"Dph6",16.2043837548608,0.218260373073956,0.319472533236689,0.0863381635184169,NA
"BC052040",3.77628772047353,0.0234852781493781,0.232761742650962,0.660129503355377,NA
"Meis2",4.05610598370289,0.0484946807806285,0.237800721831671,0.388023994660717,NA
"D330050G23Rik",1.61197542004317,0.0265463232427964,0.23704448552399,0.458930910479049,NA
"Gm29340",13.6670490652256,0.0524772766931381,0.22181851399352,0.574386759509488,NA
"Rasgrp1",14.6784944745819,0.0670781896932348,0.222605477499081,0.496906440022997,NA
"Gpr176",1.87470313974068,0.0107014489852979,0.234867706894271,0.774806310552173,NA
"Eif2ak4",15.6165707276467,-0.0941081398912603,0.236620126372472,0.328394031806086,NA
"Bmf",14.5827650450032,0.00194262878320239,0.213953973573594,0.985140457604224,NA
"Bub1b",2.75030522656499,0.0283218677767641,0.234820391765172,0.55627953737898,NA
"Inafm2",10.2289643240602,-0.0226972612858624,0.221159321015582,0.783290077531435,NA
"Knstrn",4.92086810235514,0.021196263395908,0.229597052592362,0.740715676905255,NA
"Bahd1",9.84653938484711,0.0387320700824656,0.225153036647193,0.635144871272447,NA
"Chst14",8.76177927692198,-0.0380945696307018,0.225630483703679,0.634159536518832,NA
"Rpusd2",1.50269583060359,-0.0141144711626677,0.235231638896352,0.70247769401125,NA
"Rmdn3",12.278724170962,-0.00928159521571277,0.216830055119526,0.91543059899854,NA
"Zfyve19",15.8619206606124,0.0243548957314106,0.213654632411601,0.80046950906312,NA
"Ndufaf1",8.24557533747105,0.0631233637433735,0.234513083014288,0.41741218289954,NA
"Rpap1",6.59833625331588,0.0417723218157141,0.230626348856414,0.55961819821312,NA
"Mapkbp1",7.8727525961264,0.0646121651855904,0.23482585346707,0.408561133862072,NA
"Jmjd7",3.37668725570238,-0.0235493039190538,0.233359019988943,0.642315646161697,NA
"Capn3",12.5970641535882,0.0507565738974292,0.225782033128324,0.554724774672169,NA
"Lrrc57",15.5425599382599,0.154654203003815,0.271561948034578,0.150363294984912,NA
"Haus2",13.1837159507358,0.0394398512343976,0.220033571756405,0.665505061745549,NA
"Cdan1",3.87428204925816,0.0331424905706846,0.234791044476341,0.521136728093028,NA
"Ttbk2",5.03472393855775,0.15275515400159,0.303602084426917,0.0297778245047823,NA
"Tmem62",3.2996009223197,-0.0234247291797767,0.233251365211698,0.647443496762001,NA
"Lcmt2",5.57059914174309,-0.040581206175302,0.231407583655148,0.554294802266971,NA
"Adal",4.64045968068905,-0.0492831114873718,0.23732491551438,0.393677990112843,NA
"Trp53bp1",17.5096578110795,0.211005897566674,0.307702340313905,0.097552895384481,NA
"Map1a",2.22537623407376,-0.102053991326857,0.267765528618978,0.0177290696785272,NA
"Ppip5k1",6.53976039658321,0.0698300575196776,0.23889706603357,0.346650318456033,NA
"Ckmt1",3.04758056460588,0.0294958630071126,0.234526742434373,0.558349317404774,NA
"Wdr76",10.5217896580318,0.0813625077610323,0.236525854885646,0.352999985707833,NA
"Casc4",2.68841125086708,-0.0280960997096012,0.235927831402639,0.509235580935418,NA
"Spg11",15.1146637933249,0.062076371072103,0.222924525718571,0.516641206002219,NA
"Shf",1.76715421295915,0.0433882779224113,0.240351418357548,0.267523599578988,NA
"Slc28a2",4.75719768853325,0.0104681703061143,0.228680020957325,0.869660299127992,NA
"Slc30a4",7.48181974226683,0.00590109131477948,0.224387259595169,0.93819272953261,NA
"Slc24a5",2.43862884164553,0.0479568256584058,0.240046380451602,0.305702665777298,NA
"Dut",17.1533202589608,-0.0491638482550355,0.221781279207327,0.58600527339451,NA
"Cep152",12.1526341946457,0.112806141724986,0.248628386260294,0.242625351453249,NA
"Shc4",2.73023005218938,0.0326931325244483,0.235693086549713,0.50526941082582,NA
"Dtwd1",7.23145988419474,0.058319343830363,0.236090165720938,0.408678186618158,NA
"Atp8b4",8.36358361817449,0.0692292661092511,0.23566944101204,0.390582488544209,NA
"Hdc",4.80727923947862,-0.00457846002422584,0.229759109348136,0.935676529930875,NA
"Gabpb1",15.3484931541709,0.0379971092195196,0.21601443253152,0.692476070508036,NA
"Gm27003",2.60446894157259,0.0130130154835783,0.233063518389061,0.784610939679379,NA
"Usp50",6.14904154641538,0.146287564685829,0.29273744636433,0.052326405523543,NA
"Ap4e1",9.30758763020791,0.447697620205817,1.15287383154867,0.0135040318333956,NA
"Ncaph",4.48112921416677,0.0136268298190908,0.229280747001619,0.827790707913163,NA
"1810024B03Rik",10.3427138834528,0.236357153087849,0.379640633526138,0.0432536727071779,NA
"Fahd2a",10.1431886598204,-0.00644104795363813,0.220366351836546,0.936547543649966,NA
"Kcnip3",5.82562044833183,-0.0405426828584915,0.231204047398176,0.557877122420595,NA
"Mal",1.61380039652901,-0.0189636233410843,0.235546785815067,0.616804090356114,NA
"Nphp1",5.5903923170445,0.111666952072187,0.265437319651479,0.108616654509152,NA
"Bub1",1.95475706325421,-0.0259971171423288,0.236948789135963,0.451783591337286,NA
"Morrbid",17.2555521265518,-0.086061916364631,0.226825689421862,0.397845337063574,NA
"Zc3h8",11.74517689897,0.105834100835242,0.247204923632618,0.253437645103048,NA
"Gm10762",9.29288580143846,0.0661098155085559,0.232671851736259,0.429577668643445,NA
"Ttl",5.05471892521225,0.0337775808612767,0.231544517180411,0.598125565362533,NA
"Polr1b",3.31605758884927,-0.0158356222886539,0.232498146383899,0.758909238912204,NA
"Ckap2l",9.86050760574649,-0.195217950814919,0.327147501592731,0.0627769628673745,NA
"Gm14023",7.90808238927965,0.0331541000978212,0.229391763571468,0.632122793242156,NA
"Il1bos",6.19994275934865,-0.0159298663231841,0.228530711867344,0.802383107210195,NA
"Stk35",10.6134101076598,0.0809600145779315,0.238274993877769,0.338150054349852,NA
"Cpxm1",2.15353771432718,0.0704007526235523,0.249932258813091,0.0882344461698661,NA
"Pced1a",5.91002747855186,0.00433982325351668,0.226823202118255,0.950887684634019,NA
"Ubox5",3.11059996056683,-0.00305083149401195,0.23284673462877,0.945437700098387,NA
"Fastkd5",2.260977229965,0.00565437998909881,0.233834355797596,0.892357949118255,NA
"A730017L22Rik",5.19236133094639,-0.0269901092801365,0.229916787396447,0.67432704715565,NA
"Atrn",16.7816101338341,0.0634672075267942,0.219911332579546,0.523564176418371,NA
"1700037H04Rik",11.8649155749584,-0.0127715348944356,0.218655580546412,0.881308399190283,NA
"Ap5s1",15.954712585476,0.0284957015158081,0.21283161745345,0.77103256848924,NA
"Mavs",13.7350707246589,0.0682181349164112,0.228044285943012,0.461039753309007,NA
"Rnf24",9.16192706747965,0.121269948491007,0.261996977970152,0.166280695154864,NA
"Prnp",6.07219159048746,-0.103228583280247,0.26026159327514,0.128295605965254,NA
"AV099323",1.88438989410524,0.000479640140539638,0.233878642882106,0.991738306864424,NA
"Plcb1",1.91695717119283,0.0149481249908904,0.234701289966062,0.709802064637242,NA
"Plcb4",6.44137107342629,0.0817479317492071,0.244621280141343,0.27072468506648,NA
"Mkks",6.10758305554978,-0.0197021644598054,0.227572106374554,0.771179512578,NA
"Slx4ip",13.5996040066926,-0.00785247786255429,0.216109438456574,0.929494700298723,NA
"Jag1",12.5882603229237,0.165558141663768,0.286344686062003,0.116285277313235,NA
"Btbd3",14.1879235111982,0.81783697436815,0.711256631067682,0.00786857570892639,NA
"Tasp1",5.96787455563912,0.00107675201992997,0.226729175806803,0.988936123093473,NA
"Ndufaf5",5.08230225157834,-0.0236231576236965,0.230176916606593,0.709029564850546,NA
"Macrod2",1.5832848334958,0.0506447678073416,0.242650432546342,0.186813841263034,NA
"Flrt3",2.47976123279428,0.0430149743160213,0.238681626648314,0.354933017367568,NA
"Mgme1",15.0801251531893,0.0753363034572495,0.234440247994721,0.39200809918479,NA
"Kat14",12.4889672687518,0.470966048339388,0.784715429412522,0.0187765830325898,NA
"Rbbp9",8.75205205334634,0.265833798585691,0.461609040619761,0.0195806432471753,NA
"Ralgapa2",9.43667497087629,0.214304337213318,0.354640150786812,0.0467858538734232,NA
"Kiz",13.9203208024706,0.111664856981529,0.245295095516418,0.260957659335207,NA
"Thbd",11.8947510235691,0.0169990394756569,0.220557507293421,0.84062124280869,NA
"Napb",2.60459104894486,0.0336480847979764,0.237602459600497,0.391572877363201,NA
"Zfp937",2.62005151268221,-0.00605524613062963,0.233345501900224,0.891259060021135,NA
"3300002I08Rik",2.09748972044208,0.0190768018124595,0.234524510222048,0.662035579147028,NA
"Gm10130",5.12603054823432,0.0406433457294686,0.232604802668662,0.53616420522386,NA
"Zfp442",1.98180990874143,-0.0233702595732874,0.236001312732426,0.539420355572421,NA
"Cst7",13.0160410211327,-0.0535342699005292,0.228790878673022,0.507140608048082,NA
"Apmap",15.3285866997774,-0.0782084779710375,0.225582032979771,0.432258524228568,NA
"Gins1",6.32998302033834,0.0906891323192712,0.249220442843127,0.22089189086702,NA
"Ninl",6.75535676627896,0.146355614917224,0.287836549798436,0.0806677459573772,NA
"Nanp",8.41203525572051,-0.0288756167483127,0.227092513129164,0.69252291025486,NA
"Psmf1",14.3350975266228,-0.066438839208441,0.224684168527863,0.481824858292721,NA
"Zcchc3",2.53366294478176,-0.00927497442654373,0.236735225353953,0.691004923589975,NA
"Mcts2",3.9207587015851,0.0265344471862426,0.231764223179876,0.65449307863961,NA
"Id1",6.77141876261997,0.0865292854338305,0.248898872462624,0.212341131378128,NA
"Tpx2",3.90868435182699,0.0125761996098218,0.230529243303615,0.828456889450513,NA
"Tspyl3",3.23898350187443,-0.00541416575089037,0.23169727722963,0.914910302946009,NA
"Pofut1",17.4644591305257,0.0322608061457083,0.211689403317927,0.748677601553962,NA
"2500004C02Rik",2.20668743826696,-0.00310187337801176,0.233974587468132,0.937321059086083,NA
"Nol4l",11.6357713845503,0.131171720012599,0.263445749605838,0.166162468499975,NA
"Dnmt3b",2.38260883711016,-0.0578790681881706,0.244314918097972,0.162963092600376,NA
"Bpifb1",9.63539263129218,-0.0116197791174871,0.237990452174133,NA,NA
"Cdk5rap1",5.69299899302826,0.0160747561357518,0.228349777276822,0.805316536455057,NA
"Cbfa2t2",10.157527263527,0.0153672765594595,0.221713767774269,0.85087690847049,NA
"1700003F12Rik",7.76872938123,0.0276894739102469,0.226784842133731,0.706233014551712,NA
"E2f1",13.8694905936165,0.0592103091694698,0.222746216835532,0.530960470110935,NA
"Pxmp4",12.3658196725569,0.0909240251025853,0.238378970246375,0.32611760672651,NA
"Pigu",14.2936620617119,0.0202131587840696,0.215756487919129,0.8283995147088,NA
"Acss2",3.47249651764034,-0.114078967052079,0.27259948711749,0.0446294928337619,NA
"Gss",8.52749624513372,-0.0576085069303799,0.231091458600351,0.475943677275969,NA
"Procr",4.74127040780431,0.0298553391163888,0.231244466554104,0.631879950895602,NA
"Uqcc1",14.7348660657501,0.0478461868894897,0.219019419126494,0.613729652452758,NA
"Cnbd2",3.56782658407176,0.0324546363944815,0.234787922331003,0.529038678557013,NA
"Epb41l1",7.75780992917298,0.0454238542831696,0.228504669993919,0.564488274787757,NA
"Aar2",10.8477737427018,-0.0583479447185061,0.22744024890082,0.497192246645325,NA
"Tgif2",4.27383613487299,0.0573643887246087,0.239740501772611,0.334576807721135,NA
"Ndrg3",16.7720192056763,0.0790273318155955,0.226933725418487,0.430153948203062,NA
"Rbl1",10.9438706271238,0.0104712992306774,0.21900075808705,0.905017627372488,NA
"Blcap",11.6504427591845,0.099053144961966,0.241434261572294,0.293977366394189,NA
"Tti1",8.02275597348329,-0.00185982016134927,0.224293474072373,0.97841105517324,NA
"Snhg17",5.42119715525376,-0.135457527514775,0.28596836590559,0.0448475847502369,NA
"Actr5",8.33881031975687,0.0359036342921641,0.22647208609619,0.644016384313475,NA
"Ppp1r16b",4.33160347405985,-0.0579098867074746,0.238971191496082,0.353710924866469,NA
"Dhx35",5.99995630448626,0.0726199838881781,0.241239192816744,0.311630026202381,NA
"Gm826",1.82350427961864,-0.0249289321557217,0.236514403879307,0.490043538398147,NA
"Gm14221",6.8006324659322,0.00368358565872828,0.22531916281415,0.960372800216385,NA
"Plcg1",8.27455150724699,-0.00723350601773232,0.22271173779157,0.923785861192116,NA
"Zhx3",6.67809021347872,0.107413882009451,0.258862413570488,0.157427835233412,NA
