"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mrps9",41.4825575644455,0.404297107709274,0.29279292830362,1.38082948263705,0.167331396115252,0.471073933717272
"Slamf9",244.647002948886,-0.190473553273127,0.137938930553195,-1.38085421214478,0.167323790827826,0.471073933717272
"Ptpa",60.0763589689198,0.354144634483988,0.256588855832455,1.38020271120128,0.167524239475257,0.471073933717272
"Tpd52l2",77.1819799089895,-0.306670930047494,0.222167547247543,-1.38035880508595,0.167476197322226,0.471073933717272
"Tmem147",64.2929064420842,-0.352913703402546,0.255544688506833,-1.38102539115427,0.167271153731284,0.471073933717272
"Cep57",30.9911033311306,-0.461643435385574,0.334520655178395,-1.38001474121048,0.167582106107997,0.471073933717272
"2310011J03Rik",43.4007081348629,0.410123952540121,0.297069318899186,1.38056650905542,0.167412286806227,0.471073933717272
"Rsu1",110.683809166652,-0.280412883949665,0.203371760073101,-1.37881918241191,0.167950510819277,0.471356247539112
"Naxe",54.7025630644938,-0.353677373273142,0.256530945608506,-1.37869282177321,0.167989483644801,0.471356247539112
"Stx12",53.8568463601341,-0.367090271733013,0.266287940595137,-1.37854636192908,0.168034664071167,0.471356247539112
"Pmaip1",153.960026520568,-0.237223543305913,0.172074862044362,-1.37860661625726,0.168016075508408,0.471356247539112
"Stag2",128.98122939262,0.250617566460159,0.181763734426541,1.37880951472993,0.16795349233771,0.471356247539112
"Pnisr",204.802390381825,-0.200936430816291,0.14607334761975,-1.37558585526059,0.168949888346979,0.473715321371019
"Gas2l1",21.3522360785075,0.580559383013679,0.422111860561586,1.37536856282904,0.169017210135065,0.473715321371019
"Med23",18.0504951056777,0.620829448056865,0.451727883150685,1.37434387208233,0.169334952223957,0.474232187974764
"Fkbp1b",21.9417035187753,0.547544060623416,0.398411803798426,1.37431686361492,0.169343333222723,0.474232187974764
"Ctss",5020.82635676799,0.11870668024347,0.0863976201363678,1.37395775550422,0.169454797646033,0.474345863925093
"Exoc3",94.567531311428,-0.279095568951987,0.203216512649868,-1.37339020984409,0.169631071673492,0.474640787086406
"Fam98a",19.6809617129229,0.608351324416535,0.44306345824909,1.37305686824329,0.169734668324156,0.474732191848547
"Impdh2",61.6483448445443,0.335980081512382,0.244879472698643,1.37202223530533,0.17005651596538,0.475239482282196
"Grasp",61.8783227104707,-0.388117080424676,0.282883597276982,-1.37200277485391,0.170062573989923,0.475239482282196
"Atp6v1a",147.555255676388,-0.235551675228924,0.171711272853924,-1.37178923266913,0.17012906014465,0.475239482282196
"Fam126b",25.9841026557857,0.508578284038779,0.370889023550309,1.37124113075779,0.170299800318672,0.475517965595691
"Pmf1",24.9908466377635,-0.506312808842172,0.36931876831051,-1.370937120684,0.170394558368005,0.475584144769415
"Usp22",31.2446129569053,0.455057912644766,0.33207321735335,1.37035415343524,0.170576376140651,0.475694868962241
"Adk",19.1301191341599,0.594491153211672,0.433772694685089,1.37051308322499,0.170526794182137,0.475694868962241
"Sertad1",104.326658273109,-0.280941908337523,0.205239464822114,-1.3688493515661,0.171046370536011,0.476441185437636
"Mri1",23.9068338413949,-0.554330633837463,0.405125383199444,-1.36829400680768,0.171220065997642,0.476441185437636
"Vac14",33.8552376486187,0.486988192217967,0.355696965754178,1.36910977349895,0.170964963698952,0.476441185437636
"Pstpip1",33.0483080211289,0.450016228559468,0.328852266150324,1.36844496718097,0.171172836979464,0.476441185437636
"Snrpd3",130.002691110756,-0.265213838756411,0.193860384460988,-1.36806619616388,0.171291356636638,0.476441185437636
"Igfbp4",146.791899531928,0.271665485808275,0.198528415219654,1.3683959825484,0.171188161098234,0.476441185437636
"Gpsm3",135.748621484714,-0.251333012881896,0.183735925206538,-1.36790348756985,0.171342287964798,0.476441185437636
"Nuak2",68.1821732691679,-0.342981190887414,0.250949889622753,-1.36673178618651,0.171709390825189,0.477065567784554
"Oard1",42.842169090962,-0.439973641807477,0.321878583149087,-1.36689318532166,0.17165878833137,0.477065567784554
"Nfe2l2",767.056942448593,0.170919421738607,0.125102541719823,1.36623460553978,0.171865339029485,0.477102743311631
"Tmem123",79.8685268880617,0.316030784126582,0.231277762254832,1.36645555995291,0.171796020267078,0.477102743311631
"Sp4",18.2217629980007,0.666471571014386,0.487968976148131,1.36580726150932,0.171999466609853,0.477277126873859
"Cse1l",26.7213391090724,0.496970498843501,0.364058867638104,1.36508280121752,0.172227026976697,0.47771052281601
"Romo1",191.359905733046,0.214776539161449,0.157396443009779,1.3645577692509,0.172392085583126,0.477970268768791
"Clock",46.2350894490448,0.395758753659896,0.290142466899222,1.36401526425761,0.172562761595966,0.478047418610018
"Mib1",54.8990757155783,0.347254801802193,0.254559643261561,1.3641392537834,0.172523742453577,0.478047418610018
"Ids",47.7256113723051,0.379547177023193,0.278370239050824,1.36346176343189,0.172737027189526,0.478332198171078
"Tmx4",81.965525369852,-0.298850915045947,0.219234324194321,-1.36315750804175,0.172832875756349,0.478399684630786
"Srrm1",244.016999879393,-0.191319218054183,0.140387756488754,-1.36279133479499,0.172948282823033,0.47852123064678
"Zmat2",136.735474674619,-0.233721099023644,0.171578318635416,-1.3621831760706,0.173140083905793,0.478853959331188
"Ndufs4",93.6136369378725,-0.276023446593804,0.202667430047182,-1.36195266565301,0.173212823815321,0.47885726137792
"Ube2w",43.507510720266,-0.395919135973251,0.290781902162778,-1.36156732254822,0.173334473761957,0.478995719607258
"Tmem189",64.3217171176788,-0.337650099866667,0.248083568001488,-1.36103371370667,0.173503035515283,0.479253028999001
"Stat5b",28.0398716118823,0.488792163400508,0.359231320547893,1.36066132166597,0.173620743027961,0.479253028999001
"Il6st",40.2096535628322,0.430438317406358,0.31636086198755,1.36059282018044,0.173642401811232,0.479253028999001
"Pcmtd1",77.6361040782235,0.304048496082088,0.22357770349421,1.35992315570931,0.173854242508442,0.479413624960479
"Crcp",19.5032068334974,0.575765332928728,0.423436804419645,1.35974324130341,0.173911189262939,0.479413624960479
"Terf2",25.0592077695778,0.540218942030278,0.397298773578155,1.3597296995532,0.17391547608009,0.479413624960479
"Atxn10",65.3860729424463,-0.322006700201713,0.236868433719556,-1.35943272450967,0.17400950724051,0.479475352803924
"Cpne1",27.8831780849198,0.493618162597546,0.363270093580006,1.35881860720481,0.174204075555063,0.47981394143623
"Spop",128.714353957583,-0.235679479756181,0.173503151317999,-1.35835849646457,0.174349957022981,0.480018207468044
"Pdgfa",50.3181964690494,-0.382084560545305,0.281672371982622,-1.35648575632713,0.174944664296574,0.480815174889331
"Babam1",36.4832864633345,0.421294706466921,0.310668637696556,1.35609023682146,0.175070458868265,0.480815174889331
"Pts",86.3379218845879,-0.286991101570818,0.21161952427415,-1.35616551712414,0.175046510845725,0.480815174889331
"Mrpl54",85.7001458365337,-0.324997441779729,0.239619251934876,-1.35630772216941,0.175001279526024,0.480815174889331
"Mon2",63.1242231918344,0.341359721345503,0.251571619449943,1.35690870890715,0.174810219318297,0.480815174889331
"B3gat3",40.2110230249256,-0.39942434263522,0.294379761671744,-1.35683356888035,0.174834098628462,0.480815174889331
"Ensa",111.468985938289,-0.265988126083932,0.196278420033216,-1.3551572609914,0.175367458262246,0.481235915600333
"Tgs1",107.269734938129,-0.272283744946605,0.200903709543062,-1.35529476068855,0.175323663615376,0.481235915600333
"Triap1",50.2667369179946,-0.36529428358956,0.269668141519064,-1.35460674565348,0.175542883131183,0.481519883933199
"Arid1b",35.3485525317141,0.432591392272239,0.319466040240206,1.35410759762438,0.175702052633243,0.481759048862882
"Npepl1",51.9080704198349,-0.356536089835256,0.263428933216574,-1.35344316769539,0.175914094596017,0.481945573119582
"Rgs3",37.0529863001422,0.429237913998637,0.317102862499966,1.35362358641175,0.175856498044375,0.481945573119582
"Dynlt1f",21.2031836362857,-0.574521761997887,0.424599080703544,-1.35309233605953,0.176026133737296,0.482055201760934
"Siglec1",25.7852643664103,0.50773487580555,0.375547759506556,1.35198483535804,0.176380166518865,0.482827179759002
"Stau1",57.8099051926621,0.339514880846147,0.25124917123428,1.35130746572518,0.176596961499107,0.482828212137878
"Trpv2",33.9370579093279,0.445911001691183,0.329906787910008,1.35162724148864,0.1764945911964,0.482828212137878
"Zdhhc9",33.301854304977,0.44603982358022,0.330068886242159,1.35135373908881,0.176582145198829,0.482828212137878
"Mrps15",59.8549986618446,-0.360162918600176,0.266716251803394,-1.35035985308336,0.176900582040796,0.483460839362617
"Ppcdc",48.7360928897167,-0.376429784055562,0.279014423579888,-1.34914094843481,0.177291697782761,0.484331972759191
"Oip5os1",99.8709546628505,-0.271073203015716,0.201057007085204,-1.34824051618773,0.177581037141777,0.484529099710524
"Tlr4",27.0965726408553,0.510138366702751,0.378294622709982,1.34852132723506,0.17749076534273,0.484529099710524
"Dusp22",54.6058511440964,0.344583444549807,0.255548427732637,1.34840760949749,0.177527317851689,0.484529099710524
"Erp44",67.0751971147536,-0.314515193801031,0.233355277715912,-1.34779550254665,0.177724164852421,0.484722019297984
"Sft2d2",82.3047194454656,0.292363015295383,0.217149905455715,1.34636492096012,0.178184858145077,0.485208658902364
"Slc25a33",39.6494450948291,-0.415731334591353,0.3086960811406,-1.34673343780481,0.178066098967144,0.485208658902364
"Cenpc1",20.0401711367823,0.560008337094578,0.41594836731093,1.34634099110662,0.178192571878382,0.485208658902364
"Aftph",109.481207005863,0.258114288482488,0.191694478598675,1.34648786114945,0.17814523257551,0.485208658902364
"Mrto4",33.6829984495281,-0.440253976394877,0.327085755723494,-1.34598944983423,0.178305919044265,0.485231148008295
"Med10",60.8331264790262,-0.327230718082887,0.243137717594006,-1.34586571479338,0.178345827596056,0.485231148008295
"Wipf1",113.564880428928,0.250607043313328,0.186313992048525,1.34507902792431,0.178599715033022,0.485527170071494
"Bola3",44.0327504959979,-0.383530099026463,0.285090577673086,-1.34529208982227,0.178530927035219,0.485527170071494
"Ccdc47",95.5081135567304,-0.277219433538774,0.206182284721732,-1.34453565646009,0.178775234234267,0.485807000702376
"Bin2",117.30024711508,0.252982937823491,0.188190208777814,1.34429383689231,0.178853387746978,0.485822128324075
"Kctd12",1337.93461689601,-0.154711154305643,0.115121545108436,-1.34389400489645,0.178982664938063,0.48597605534704
"Camk1d",134.439064975362,0.2328943300331,0.173338438596099,1.34358156170873,0.179083735174844,0.486026987765453
"Camta2",41.0050777958825,0.401902063971914,0.299170700724039,1.34338711310717,0.179146657525381,0.486026987765453
"Dclre1c",108.951461633854,0.248618277828665,0.18534986491292,1.34134588091267,0.179808179896553,0.487041259602942
"Gnl2",44.7077479938994,-0.378648806537884,0.282230189270366,-1.34163112570198,0.179715628820165,0.487041259602942
"Txnl4a",33.4615286464793,-0.439996283163581,0.327979773761594,-1.34153480904408,0.179746875949214,0.487041259602942
"Eif3a",400.815959369466,-0.164401791287792,0.122565760589346,-1.34133538189851,0.179811587102774,0.487041259602942
"Mat2b",82.7313832746896,-0.280279504408133,0.209106724451006,-1.34036581149643,0.180126445059537,0.487696721999791
"Csgalnact2",25.7666222845597,0.490709207898949,0.366429381896429,1.33916446699585,0.180517137247437,0.488556894297248
"Stmn1",26.4838893459244,-0.533590463074654,0.398672173719816,-1.33841912791651,0.180759846972472,0.489016029016473
"Vps13a",44.8598318681731,0.393553050758148,0.294191088395245,1.33774633658995,0.18097914050863,0.489411469666367
"Rab10",165.000454130447,-0.22642865707392,0.169366959268612,-1.33691162698864,0.181251485101211,0.489931229273018
"Csnk1e",104.084322397716,-0.256655821702932,0.192005799752433,-1.33670869335122,0.181317743150944,0.489931229273018
"Rftn1",45.803008748934,-0.398911953250769,0.298539882570124,-1.3362099221603,0.181480668867492,0.490173574144522
"Nfrkb",21.6018528308813,-0.559253932717967,0.418672847739648,-1.33577788895864,0.181621882128424,0.490357102495177
"Cspp1",46.358057198587,0.380513027454172,0.284971517039437,1.33526687651915,0.181789015574532,0.490412688932019
"Sh3kbp1",96.5213363194415,0.272740546798589,0.204226515259066,1.33548058856418,0.181719104318204,0.490412688932019
"Pgd",118.962101222309,-0.258461890808545,0.193603635080948,-1.33500536134293,0.18187459173444,0.490445867235539
"Spic",70.2176942535254,0.38277992453246,0.286780635678673,1.33474815559496,0.18195878685843,0.490475296191492
"Shkbp1",18.9572440150829,-0.574278856879664,0.430542279084743,-1.33385008808073,0.182252991871789,0.4908729475243
"Baz1a",92.9278106881772,-0.284187867876686,0.213022671757967,-1.33407334313963,0.182179821059712,0.4908729475243
"Aldoa",457.607602847867,-0.182822251976194,0.137131109191232,-1.33319312484554,0.182468434959863,0.491255525014627
"Pi4ka",20.7230157646989,0.545051327155682,0.408930944636816,1.33286887261554,0.182574839104505,0.491344349869905
"Gapvd1",112.901426981985,0.250841396598042,0.188526403413239,1.33053721949075,0.183341331756427,0.492006277106567
"Sestd1",18.4933447321376,-0.602347234730476,0.452676555833203,-1.3306349245805,0.183309165027553,0.492006277106567
"Sirt2",111.830640169281,-0.257075931271548,0.193217427842107,-1.3305007428296,0.183353341771645,0.492006277106567
"Cfap20",43.744199771174,0.402754800399002,0.302698081139879,1.33054956570037,0.18333726687371,0.492006277106567
"Copb2",98.5185385647036,-0.265537977719306,0.199602778159293,-1.33033207337121,0.183408884114879,0.492006277106567
"Cltc",626.966446462397,0.163684455636119,0.122986109638101,1.33091823229288,0.183215917352212,0.492006277106567
"Nbr1",44.0537807716863,0.375271773939244,0.281955301415265,1.33096193636218,0.183201535759425,0.492006277106567
"Arhgef3",35.3127087338702,0.424455267225003,0.318690061240062,1.3318748177254,0.18290132728224,0.492006277106567
"Abr",60.7729756014075,0.359315759249434,0.270220897386133,1.32971122043159,0.183613436501254,0.492357664464301
"Coq2",21.9281726010852,-0.546158594343799,0.410891914731882,-1.32920258287434,0.183781143185032,0.492599300973958
"Cyp4f18",81.2420732421753,-0.293490634479901,0.220837090901916,-1.32899158054139,0.183850747621836,0.492599300973958
"Plin2",101.315242127344,-0.30291237525111,0.228097424836782,-1.32799559428548,0.184179562374795,0.492941011159614
"Nap1l1",342.383714057888,-0.159687596703422,0.120248733531335,-1.32797736835881,0.184185583533539,0.492941011159614
"Ifit3",101.96502220922,-0.259247728298694,0.195226063682728,-1.32793605222718,0.184199233364738,0.492941011159614
"Csde1",294.738902006047,-0.172214110439919,0.129751593728676,-1.32726007820787,0.184422664890083,0.493097923474271
"Fbxl5",58.8284634385627,0.330215012297097,0.24882637494044,1.32709007385628,0.184478888447568,0.493097923474271
"Rab1a",180.740146523357,-0.212138282172473,0.159807263511076,-1.32746332996166,0.184355462455281,0.493097923474271
"Orai3",41.9583644759836,-0.391887682400737,0.295523530935333,-1.32607945350548,0.184813381042656,0.493794794139121
"Rad23a",55.4282930929948,-0.343779128201397,0.259383018658755,-1.3253725320148,0.185047622762554,0.494223359596877
"Nptn",189.44445170326,-0.19434052001562,0.146743125652029,-1.32435859705251,0.185383978162879,0.494873824557289
"Ahr",44.9063077362479,0.371430127473546,0.28049552177503,1.32419271838304,0.185439048556653,0.494873824557289
"4931406P16Rik",46.3566945176487,0.390258295995374,0.2948077370136,1.32377223185757,0.185578700930461,0.494951106731762
"Zfp830",33.959963689242,-0.440166746149401,0.332537559723266,-1.32366024011153,0.185615908844572,0.494951106731762
"Pgm1",18.6931492265098,0.599864672888024,0.453369536942097,1.32312523010261,0.185793735627281,0.495203080047309
"Tnfrsf13b",95.6948942303755,0.276387138949832,0.208920324226973,1.32293083486488,0.18585837996098,0.495203080047309
"Rap2b",120.513765119862,-0.243272671443665,0.183941946530085,-1.32255135945229,0.185984618899998,0.49534224206036
"Ago3",46.8685577761853,0.37924337381212,0.286987850719154,1.32146142375639,0.186347556969959,0.496111455369903
"Tns1",52.4688432574473,0.351488893365606,0.266179467902703,1.32049588999136,0.186669507352809,0.496770979209681
"Pxdc1",79.3067592242029,-0.299418813534972,0.226815803083174,-1.32009678983953,0.186802704432307,0.49692786198944
"Psme2b",24.3485963221808,0.528250301405015,0.400285378494932,1.31968422976435,0.186940467458235,0.497016092241676
"Prr13",148.34580368254,-0.221702511680505,0.168013376434807,-1.31955274267422,0.186984389700365,0.497016092241676
"1110059E24Rik",23.8176656993128,0.516418913443541,0.391516814169829,1.31902103499323,0.187162080254063,0.497290910337611
"Spats2l",30.5473228596567,0.478298162373883,0.362826707306477,1.318255113921,0.187418261351252,0.497773977469813
"Alg5",73.6278529496007,-0.305737519148849,0.23215390034884,-1.31696051063299,0.187851861637882,0.498652359615072
"Tbck",26.312789460214,0.485560301050063,0.368787106103669,1.31664120847427,0.187958918943658,0.498652359615072
"Patl1",27.7290570249691,0.474244262867483,0.360203554671286,1.31660072955212,0.187972494144453,0.498652359615072
"Ist1",87.7572850020369,0.272756330079181,0.207247311822052,1.31609103964339,0.188143488052437,0.498908227232553
"Kctd13",19.7474715484065,-0.590933013395011,0.449109163382484,-1.3157892592179,0.18824478528551,0.498940434432543
"Dek",258.548020175595,0.175512856036485,0.133407892394197,1.31561074001436,0.188304726935097,0.498940434432543
"Mlycd",18.4207640569716,-0.569658570168625,0.433100613362944,-1.31530307875885,0.188408063839605,0.499016688277987
"Arhgap19",77.3178131729927,0.287281180101714,0.218493836249862,1.31482510002337,0.188568689749403,0.499244557156945
"Thrap3",166.262220524739,-0.221936002844052,0.168975337372822,-1.31342245735174,0.189040634258387,0.49930898385611
"Camk2n1",71.8935420217052,-0.307271399303949,0.233920327010258,-1.31357288710731,0.188989977795812,0.49930898385611
"Ccni",121.502151794787,-0.234149874720963,0.178131981740189,-1.31447409069124,0.188686711588234,0.49930898385611
"Kidins220",52.5003978664874,0.349216861448828,0.265833232625627,1.31366894198902,0.188957637034114,0.49930898385611
"Irf2bpl",135.084413515435,-0.229444322612075,0.174657379653396,-1.31368238243013,0.188953112091344,0.49930898385611
"Ide",34.9495526622569,0.453325907821367,0.345089144554245,1.31364870490763,0.188964450326923,0.49930898385611
"BC004004",72.1768974596408,-0.309875668689992,0.235976782721307,-1.31316168106233,0.189128473077231,0.499343933059529
"Taf13",30.8205042434268,-0.467677570980396,0.356355475178451,-1.31239058624313,0.189388381519749,0.499727732480212
"Zfp68",25.2110456537689,-0.499966474416707,0.380988537815142,-1.31228744382671,0.189423167085357,0.499727732480212
"Ube2e3",95.3175133924237,-0.274327781479869,0.209271043258794,-1.31087310125665,0.189900639978031,0.500592746503726
"Tns3",102.843218470477,0.255444370685535,0.194852860502182,1.31096033195096,0.189871165828364,0.500592746503726
"Atl2",21.9053948179266,0.529924409297022,0.404448114247086,1.31024077163401,0.190114396951235,0.500958920785282
"Idua",26.8467812777166,0.4748414185221,0.362529428826178,1.30980102790434,0.190263155334197,0.501153600413924
"Spast",54.8125774123504,0.340739697690201,0.260256242072952,1.30924697512035,0.190450704693691,0.501339577779746
"Pias2",22.1064102831582,0.533357636518451,0.407407606887964,1.30914992135904,0.190483571835335,0.501339577779746
"Desi2",46.7375436861664,-0.364990400991493,0.279033520566677,-1.30805216609907,0.190855616174441,0.501972735695974
"Lamtor3",91.3568906938841,-0.26651059401992,0.203754657838151,-1.30799755376203,0.190874139002877,0.501972735695974
"Cgrrf1",28.9987275151191,0.476796275970469,0.364746459734151,1.30719918794548,0.191145071262628,0.502014177470383
"Pak2",278.455439823713,-0.170315398590103,0.130294042311519,-1.30716182849633,0.191157756438731,0.502014177470383
"Ifnar1",166.411936672251,0.207099399791222,0.158398937026238,1.30745447967822,0.19105840507064,0.502014177470383
"Gnl1",26.0136699849862,0.500611632071876,0.383003771217314,1.30706710923698,0.191189920569551,0.502014177470383
"Tcea1",135.706300944626,0.23295535457398,0.178394276203597,1.30584545385365,0.191605119091961,0.502709942015875
"Stx6",38.5228685866691,-0.395088350298917,0.302531029374917,-1.30594323205537,0.191571863255113,0.502709942015875
"Ctso",46.505866781795,0.371335824026543,0.284487277238589,1.30528095186175,0.191797197743308,0.50301671022569
"Gigyf1",41.9843031562568,0.381904576209814,0.292729828832031,1.30463157011906,0.192018332877884,0.503399413220399
"Mbnl2",193.673775450057,-0.202997763963572,0.15564103365443,-1.30426892701246,0.192141905942682,0.503526145839612
"Abl1",46.0044292708909,-0.361511660583155,0.277604901826991,-1.30225243936239,0.192830104262112,0.504472019017396
"Eef2k",41.1985762431952,0.401480885794967,0.308425133895789,1.30171260922795,0.193014647526852,0.504472019017396
"Zfp646",32.8558520979231,-0.426559455675385,0.327655226330828,-1.30185457577501,0.192966103078804,0.504472019017396
"Snrk",46.0347783586317,0.368030193907117,0.282632335848545,1.3021517612349,0.192864511676101,0.504472019017396
"Tnfsf13",33.3568479610379,-0.432374090804883,0.33190366887883,-1.30270958518007,0.192673928402793,0.504472019017396
"Fads1",52.7892203819291,0.340535321103266,0.261434608423166,1.30256404520118,0.192723639496901,0.504472019017396
"Lage3",40.2986787686314,-0.393430095023327,0.302251098914176,-1.3016663841313,0.193030455805102,0.504472019017396
"Cd300ld",80.9553914633084,0.280212108119493,0.215448282065685,1.30060033634459,0.193395291864878,0.505228215632955
"Gyg",30.4342034890242,-0.437168846240159,0.336209572924501,-1.30028673020066,0.193502714384336,0.505311614270138
"Sephs2",21.8999268572,-0.511848029240719,0.393797444039763,-1.29977488931857,0.193678134262027,0.505572446417999
"Gnai3",67.3809138132381,-0.307576303914641,0.236828559625677,-1.29872978326932,0.194036679200572,0.506060737994723
"Rpn1",136.531018315924,0.24791049859884,0.190942965958698,1.29834842228472,0.19416763412079,0.506060737994723
"Eif4e3",36.2356109851372,-0.431638857596316,0.33238465101017,-1.29861248491618,0.19407695118317,0.506060737994723
"Stard3",53.4317785765121,-0.349048618022398,0.268809144162504,-1.29849979289167,0.194115647455606,0.506060737994723
"Myadm",94.2807812461803,0.291921609741708,0.224987194929605,1.29750321938564,0.194458098126882,0.506445851903899
"Cdc37",164.075429231952,-0.203633428736955,0.156945560197328,-1.29747810948539,0.194466732316304,0.506445851903899
"Gt(ROSA)26Sor",39.2230851252919,-0.392624936836388,0.30277824461776,-1.29674091126347,0.194720347713627,0.506909096556713
"Rab5a",129.980557787973,0.22493760140967,0.174093357148102,1.29205160434878,0.196339274127834,0.51091916394528
"Oga",90.9338909885909,0.275071136325379,0.212930133833641,1.29183752141108,0.196413418322308,0.51091916394528
"Yrdc",35.9211047182965,-0.420170424006213,0.325697672485498,-1.29006271613722,0.197028883655648,0.512209568630012
"Cnot10",25.6866794050776,0.492359926783162,0.381684494610392,1.28996575374576,0.197062548815521,0.512209568630012
"Lmo2",213.381949232829,-0.200793790860779,0.155780286563914,-1.28895507441756,0.197413705522242,0.512326456401848
"Pno1",22.5341732950283,0.510845390298686,0.396222819723896,1.28928816026968,0.19729792554418,0.512326456401848
"Ap4s1",36.9502875549248,-0.400960439931738,0.310919275283533,-1.28959659887955,0.197190757227367,0.512326456401848
"Rogdi",72.6755823199959,-0.302678593123279,0.234789170692075,-1.28915056955604,0.197345745775415,0.512326456401848
"Orc6",19.565753914694,-0.553376720248191,0.429662972817132,-1.28793206596304,0.197769612105456,0.512653762130835
"Cog8",26.331435886549,0.473482000034431,0.36753976423708,1.28824700374192,0.197659994672998,0.512653762130835
"Asxl2",71.0933821137368,-0.305691398931653,0.237330546127701,-1.28804068384509,0.197731801476576,0.512653762130835
"Preb",32.6985539036549,-0.416459530524915,0.323707202156601,-1.28653155614203,0.198257613098381,0.513719784927397
"Chchd7",37.8186439022331,-0.390299012540585,0.303430886630219,-1.28628636614778,0.198343138894384,0.513742503335956
"Pelp1",17.8255467678784,0.580448364638776,0.451404148258194,1.28587290763392,0.198487420273703,0.51391733225992
"Tpm2",23.8769632820345,0.514048173887202,0.400037544844825,1.28499982192072,0.198792346259458,0.514166200268512
"Pccb",26.3894911857612,0.504771105537301,0.392836981356724,1.28493784824941,0.198814003629898,0.514166200268512
"Renbp",65.3401706830916,0.31479444427383,0.244909003787915,1.28535267958721,0.198669069190218,0.514166200268512
"Slc31a1",53.1379036642102,0.349289620191219,0.272094312101344,1.28370790809152,0.199244176372781,0.514682081228493
"Alg1",19.471597223759,-0.558549552834329,0.435093452090113,-1.28374617027941,0.199230783894343,0.514682081228493
"Dynlt3",70.7388645209098,-0.321467740961776,0.250405781689435,-1.28378721446805,0.199216418395108,0.514682081228493
"Xylt1",30.1922549026197,0.450864052119541,0.35144833712209,1.28287433598787,0.19953610543048,0.514981764893622
"Apeh",18.4554813014575,0.559743291274158,0.436340315903991,1.28281359955132,0.199557388419482,0.514981764893622
"Uxt",18.7588479444916,0.576916308833079,0.449760956174272,1.28271763236277,0.199591020190356,0.514981764893622
"Ifi30",430.018844968154,-0.198507023588418,0.154865225451056,-1.28180502117407,0.19991105236718,0.515608737377084
"Batf3",57.871139885543,0.323596947040367,0.252567961602485,1.28122721895216,0.200113868233875,0.515734355059423
"Bloc1s6",28.0117979633391,0.493832985845486,0.385390432718714,1.28138361495321,0.200058956441583,0.515734355059423
"Mier1",200.422569150096,0.193201010042852,0.150855042793625,1.28070634209529,0.200296831310028,0.516007194749044
"Madd",39.9891272291362,0.420446828445953,0.328518887978893,1.2798254341862,0.200606536667689,0.516407519198787
"Hdac2",33.6753306732088,0.438701269218018,0.342741361953276,1.27997760969925,0.200553010575428,0.516407519198787
"Rab32",58.5475988134252,0.313017489088745,0.244626030769325,1.27957555499852,0.200694451587181,0.516435203565168
"Atmin",22.1468405211915,0.515932105894843,0.403359449995264,1.27908768692763,0.2008661790975,0.516678453766168
"Fam168b",84.4161092764037,0.275241553537808,0.215324472757668,1.27826414718578,0.201156304839761,0.517225950170004
"Nf1",45.4239832693789,0.356982070313669,0.279342713733443,1.27793585715041,0.201272043684464,0.517324803525392
"Armc1",36.094033634713,-0.419236120114145,0.32840242817104,-1.27659263193936,0.201746104489724,0.517788179472374
"Mrpl24",79.6822004238337,-0.271009040325634,0.212292717896902,-1.27658189602739,0.201749896762464,0.517788179472374
"Lyrm2",33.8349642131248,0.409661892325851,0.320812339681305,1.27695179285438,0.201619267143289,0.517788179472374
"Ssr1",122.919033546358,0.247521682988312,0.19389919663942,1.27654826465635,0.201761776791267,0.517788179472374
"Ccdc88b",29.8727643154025,0.438019820592699,0.343213376382553,1.27623178679514,0.201873595198498,0.51787657058779
"Cmas",43.7723880009942,-0.398923173708552,0.312650070963444,-1.2759414142439,0.20197622977732,0.517941343256553
"Ndufa5",158.390542431388,-0.211245920075629,0.165669916049212,-1.27510126831282,0.20227340053759,0.51850473757108
"Batf",34.2464563837941,-0.434131245118064,0.340655995088549,-1.27439778362103,0.202522477416516,0.518944464528614
"Imp4",42.0727048017906,-0.367828950054381,0.288726655413401,-1.27396949037393,0.2026742289901,0.519082907934335
"BC005537",247.540385593308,0.175876720323221,0.138071654732744,1.27380757957637,0.202731618308733,0.519082907934335
"Gm2000",33.7597869495457,0.406483609759733,0.31921550326416,1.27338304563283,0.202882150672945,0.519228929839209
"Gm2a",271.397304552067,-0.173243029959646,0.136067996574693,-1.27320923597597,0.202943804042936,0.519228929839209
"Aarsd1",34.8772309341605,-0.410898160484693,0.323008743839149,-1.27209609127272,0.203338979804911,0.519830224319518
"Ttc32",30.0323893227992,-0.473554108613406,0.372200789546877,-1.27230817857726,0.203263643849509,0.519830224319518
"Hacd2",47.6031781660045,-0.357695409035237,0.281231167407018,-1.27189106503816,0.203411826907638,0.519830224319518
"Dpm3",125.993817794243,0.221860820506195,0.174486045699204,1.2715103928062,0.203547132517999,0.519977464863728
"H2-M3",101.872328374784,-0.246096428548376,0.193614593991709,-1.27106342282708,0.203706086522905,0.520184981723695
"Rbpms",32.1244490048517,-0.423757888470214,0.333623567168299,-1.270167728458,0.204024890348301,0.520800377994347
"Ddx18",69.4127825048099,0.290478925234398,0.229012159735366,1.2683995713156,0.204655294645865,0.522012517184535
"Mrps12",56.3717736965996,-0.317555266922297,0.250359259102539,-1.26839833310194,0.204655736604246,0.522012517184535
"Arrdc4",27.8293912479293,0.457473541721973,0.36099313570637,1.26726382435726,0.205060971087266,0.522462365716597
